OC(=O)Cn1nnc(n1)c2cnc(OCCCOc3cc(OC(F)(F)F)ccc3Br)s2	CHEMBL1950551	pIC50=6.01
Cc1cnnc(n1)N2CCC(CC2)Oc3ccccc3Cl	CHEMBL3677258	pIC50=6.19
FC(F)(F)c1ccc(Cl)c(OC2CCN(C2)c3nccnn3)c1	CHEMBL3677267	pIC50=6.19
Cc1nc(sc1C(=O)NCc2ccccc2)c3cncc(Cc4ccccc4)n3	CHEMBL3104814	pIC50=6.21
OCCN1CCC2(CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4cccnc4)Oc5ccccc15	CHEMBL1774098	pIC50=6.22
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3ccccc3C(=O)NCc4ccccc4	CHEMBL397194	pIC50=6.24
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3cccnc3C(=O)NCc4ccccc4	CHEMBL231130	pIC50=6.25
CC1CN(CCC1Oc2cc(ccc2Cl)C(F)(F)F)c3nccnn3	CHEMBL3677264	pIC50=6.26
CN1C=C(Cl)N=C(N2CCC(CC2)Oc3ccccc3C)C1=O	CHEMBL3677248	pIC50=6.26
CN1C=C(Cl)N=C(N2CCC(CC2)Oc3ccccc3Cl)C1=O	CHEMBL3677245	pIC50=6.26
Cc1nnc(nc1C)N2CCC(CC2)Oc3cc(ccc3Cl)C(F)(F)F	CHEMBL3677255	pIC50=6.26
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C(=O)Nc4ccccc4	CHEMBL230290	pIC50=6.26
Clc1ccccc1OC2CCN(CC2)c3nccnn3	CHEMBL3677251	pIC50=6.26
FC(F)(F)c1ccccc1OC2CCN(CC2)c3nccnn3	CHEMBL3677252	pIC50=6.26
OC(=O)c1ccc(cc1)c2ccc(nn2)N3CCC(CC3)Oc4ccccc4C(F)(F)F	CHEMBL1950269	pIC50=6.26
[O-][N+](=O)c1ccccc1OC2CCN(CC2)c3nccnn3	CHEMBL3677262	pIC50=6.26
Cc1nc(sc1C(=O)NCc2cccnc2)N3CCN(Cc4ccccc4)C3=O	CHEMBL3104817	pIC50=6.28
Cc1nc(sc1C(=O)NCc2cn(C)cn2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394686	pIC50=6.3
Cc1nc(sc1C(=O)NCc2cnn(C)c2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394685	pIC50=6.32
CNC(=O)c1nccnc1NCC(=O)N2CCC(CC2)Oc3c(F)cccc3F	CHEMBL231423	pIC50=6.33
Cc1nc(sc1C(=O)NCc2ccccc2)N3C=CC(=CC3=O)C4CC4	CHEMBL3104397	pIC50=6.34
FC(F)(F)c1ccccc1Oc2ccc(cc2)c3nc4cc(ccc4[nH]3)C(=O)NCc5ccc(Cl)s5	CHEMBL2334636	pIC50=6.36
COc1ccc(cc1OCCO)C(=O)Nc2ncc(Cc3cc(Cl)ccc3Cl)s2	CHEMBL556495	pIC50=6.37
FC(F)(F)c1ccccc1OC2CCN(CC2)C(=O)CNc3cccnc3C(=O)NCc4cccnc4	CHEMBL231433	pIC50=6.37
Cc1ccc2CCN(C3CCN(CC3)c4ccc(nn4)c5cnn(C)c5)c2c1	CHEMBL3127664	pIC50=6.38
COc1ccc(cc1)C2=Nc3cnc(NCc4ccc(Cl)c(Cl)c4)nc3N(CCNC(=O)C)C2=O	CHEMBL494750	pIC50=6.39
COc1ccc2CCN(C3CCN(CC3)c4ccc(nn4)c5cnn(C)c5)c2c1	CHEMBL3127665	pIC50=6.39
Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(CCCC(F)(F)F)C3=O	CHEMBL3394694	pIC50=6.4
CCCNC(=O)c1ncccc1NCC(=O)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL395736	pIC50=6.41
Cc1ccccc1C(=O)C2CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4ccccn4	CHEMBL589380	pIC50=6.41
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(CO)cc45	CHEMBL3684075	pIC50=6.41
NC(=O)Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45	CHEMBL3684105	pIC50=6.41
OC(=O)c1ccc(cc1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45	CHEMBL3127533	pIC50=6.41
FC(F)(F)c1ccccc1OC2CCN(CC2)C3=Nc4[nH]cnc4C(=O)N3	CHEMBL1834448	pIC50=6.42
FC(F)(F)c1ccccc1OC2CCN(CC2)C(=O)CNc3cccnc3C(=O)NCc4ccncc4	CHEMBL231434	pIC50=6.46
CS(=O)(=O)c1ccc2nc([nH]c2c1)c3ccc(cc3)c4cccc(O)c4	CHEMBL1271699	pIC50=6.47
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C#N	CHEMBL230608	pIC50=6.47
Cc1nc(sc1C(=O)NCc2ccccc2)N3C=CC(=CC3=O)OCC4CCCO4	CHEMBL3104393	pIC50=6.48
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCc4nccs4	CHEMBL2315112	pIC50=6.49
Cc1oc(nn1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684082	pIC50=6.5
FC(F)(F)c1ccccc1Oc2ccc(cc2)c3nc4cc(ccc4[nH]3)C(=O)NCc5nccs5	CHEMBL2334635	pIC50=6.5
Oc1nc2cnc(nc2[nH]1)N3CCC(CC3)Oc4ccccc4C(F)(F)F	CHEMBL1834449	pIC50=6.5
COc1ccccc1C(=O)C2CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4ccccc4	CHEMBL591562	pIC50=6.51
Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(CC4CC4(F)F)C3=O	CHEMBL3394693	pIC50=6.51
CCCCCCCCC1=C(CCCCCCCC(=O)O)C1	CHEMBL3677268	pIC50=6.52
Cc1cnnc(n1)N2CCC(CC2)Oc3cc(ccc3Cl)C(F)(F)F	CHEMBL3677257	pIC50=6.52
NC(=O)c1cnc(s1)N2CCN(CC2)C(=O)c3ccccc3C(F)(F)F	CHEMBL576820	pIC50=6.52
OC(c1ccc2[nH]c(nc2c1)c3ccc(OCc4ccccc4)cc3)c5ccccc5C(F)(F)F	CHEMBL2334628	pIC50=6.53
FC(F)(F)c1occc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCC4CC4	CHEMBL2315122	pIC50=6.54
OC(CNC(=O)c1ccc(nn1)N2CCC(CC2)C(=O)c3ccccc3)c4ccccc4	CHEMBL591100	pIC50=6.54
CN1CCC2(CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4ccccc4)Oc5ccccc15	CHEMBL1774092	pIC50=6.55
Cc1cc(CNC(=O)c2sc(nc2C)N3C=NN(Cc4ccc(F)cc4)C3=O)[nH]n1	CHEMBL3394684	pIC50=6.55
Fc1ccc2CCN(C3CCN(CC3)c4ccc(nn4)c5cnn(CCN6CCOCC6)c5)c2c1	CHEMBL3684107	pIC50=6.56
Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394675	pIC50=6.57
FC(F)(F)c1ccccc1OC2CCN(CC2)c3nc4C=CNC(=O)c4s3	CHEMBL1834441	pIC50=6.57
CC(C)CNC(=O)c1nccnc1NCC(=O)N2CCC(CC2)Oc3ccccc3Cl	CHEMBL230066	pIC50=6.59
CS(=O)(=O)c1ccc2nc([nH]c2c1)c3ccc(cc3)c4ccccc4Cl	CHEMBL1271759	pIC50=6.59
Cc1cn(cn1)c2ccc(nn2)N3CCC(CC3)c4noc5cc(F)ccc45	CHEMBL3684119	pIC50=6.59
FC(F)(F)c1ccccc1OC2CCN(CC2)c3ncc4nc[nH]c4n3	CHEMBL1834451	pIC50=6.59
CC(=O)NCCN1C(=O)C(=Nc2cnc(NCc3ccc(Cl)c(Cl)c3)nc12)c4cccnc4	CHEMBL494827	pIC50=6.6
Clc1ccc(CN2C=Nc3ccc(NC(=O)OCc4ccccc4)cc3C2=O)cc1	CHEMBL512775	pIC50=6.6
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nc3)C(=O)NCCc4ccccc4	CHEMBL590592	pIC50=6.6
OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)CC(=O)c4ccccc4O3)c5ccccc5	CHEMBL607314	pIC50=6.6
Cc1nc(sc1C(=O)NCc2ccccc2)c3n[nH]c(Cc4ccccc4)n3	CHEMBL3104812	pIC50=6.63
CS(=O)(=O)c1ccc2nc([nH]c2c1)c3ccc(cc3)c4cccs4	CHEMBL1271988	pIC50=6.64
Cc1nc(sc1C(=O)NCc2ccccn2)N3C=NN(Cc4ccc(cc4)C(F)(F)F)C3=O	CHEMBL3394695	pIC50=6.64
OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)Cc4ccccc4C(=O)O3)c5ccccc5	CHEMBL593122	pIC50=6.64
Cc1c(ncn1Cc2ccc(Cl)cc2)C(=O)N=C(N)N	CHEMBL1683575	pIC50=6.66
Cc1nc(sc1C(=O)NCc2cccc(F)c2)N3CCN(Cc4ccccc4)C3=O	CHEMBL3102878	pIC50=6.66
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5cc(Cl)ccc45	CHEMBL3127662	pIC50=6.66
Fc1ccc(CN2C=Nc3ccc(NC(=O)OCc4ccccc4)cc3C2=O)cc1Cl	CHEMBL466314	pIC50=6.66
Cc1nc(sc1C(=O)NCc2occn2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394681	pIC50=6.67
COc1ccc(cc1)C2=Nc3ccc(NCc4cccc(OC(F)(F)F)c4)nc3N(CCNC(=O)C)C2=O	CHEMBL493134	pIC50=6.68
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C=O	CHEMBL230503	pIC50=6.68
CN1C=C(Cl)N=C(N2CCC(CC2)Oc3cc(ccc3Cl)C(F)(F)F)C1=O	CHEMBL3677247	pIC50=6.7
CN1C=C(Cl)N=C(N2CCC(CC2)Oc3ccccc3C(F)(F)F)C1=O	CHEMBL3677246	pIC50=6.7
CN1N=CC=C(N2CCC(CC2)Oc3cc(ccc3Cl)C(F)(F)F)C1=O	CHEMBL3677266	pIC50=6.7
NC(=O)c1oc(nn1)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL1081258	pIC50=6.7
Cc1cnc(CNC(=O)c2sc(nc2C)N3C=NN(Cc4ccc(F)cc4)C3=O)cn1	CHEMBL3394679	pIC50=6.71
Cc1nc(sc1C(=O)NCc2ccc(F)cc2)N3CCN(Cc4ccccc4)C3=O	CHEMBL3104815	pIC50=6.71
Clc1ccc(CN2C=Nc3ccc(NC(=O)OCc4ccccc4)cc3C2=O)cc1Cl	CHEMBL466313	pIC50=6.71
CC1=CC(=O)N(C=C1)c2nc(C)c(s2)C(=O)NCc3ccccc3	CHEMBL3104396	pIC50=6.72
Fc1ccc(Cl)c(c1)C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCC4CC4	CHEMBL2315129	pIC50=6.72
Cc1ccccc1C(=O)C2CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4ccncc4	CHEMBL591805	pIC50=6.73
Cc1ncc2sc(nc2n1)N3CCC(CC3)Oc4ccccc4C(F)(F)F	CHEMBL1834446	pIC50=6.74
COc1ccc(cc1)C2=Nc3ccc(NCc4cc(ccn4)C(F)(F)F)nc3N(CCNC(=O)C)C2=O	CHEMBL492498	pIC50=6.75
FC(F)(F)c1ccccc1C(=O)c2ccc(cc2)c3nc4cc(ccc4[nH]3)C(=O)NCc5nccs5	CHEMBL2334642	pIC50=6.75
OCC(=O)Nc1ccc2C(=O)N(Cc3ccc(Cl)c(Cl)c3)C=Nc2c1	CHEMBL512969	pIC50=6.75
FC(F)(F)c1ccccc1OC2CCN(CC2)c3ncc(s3)N4CCCC4=O	CHEMBL1081113	pIC50=6.76
Cc1cc(ccn1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684086	pIC50=6.77
Fc1ccc2onc(C3CCN(CC3)c4ccc(nn4)c5cccnc5)c2c1	CHEMBL3684080	pIC50=6.78
OC(=O)CNc1nc2cnc(nc2s1)N3CCC(CC3)Oc4cc(F)ccc4Br	CHEMBL1834457	pIC50=6.78
Nc1ncnc2[nH]c(nc12)N3CCC(CC3)Oc4ccccc4C(F)(F)F	CHEMBL1834447	pIC50=6.79
Cc1nc(sc1C(=O)NCc2ccccn2)N3CCN(Cc4ccccc4)C3=O	CHEMBL3104824	pIC50=6.8
FC(F)(F)c1ccccc1C(=O)c2ccc(cc2)c3nc4cc(ccc4[nH]3)C(=O)NCc5ccc(Cl)s5	CHEMBL2334643	pIC50=6.8
OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)CC(O)c4c(F)cccc4O3)c5ccccc5	CHEMBL593353	pIC50=6.8
Fc1ccc2onc(C3CCN(CC3)c4ccc(nn4)n5ccnc5)c2c1	CHEMBL3684116	pIC50=6.81
OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)CC(O)c4ccc(F)cc4O3)c5ccccc5	CHEMBL596578	pIC50=6.81
NC(=O)c1cnc(s1)N2CCN(Cc3ccccc3C(F)(F)F)CC2	CHEMBL1080559	pIC50=6.82
COc1ccc(cc1OC)C(=O)Nc2ncc(Cc3cccc(c3)C(F)(F)F)s2	CHEMBL562988	pIC50=6.84
COc1ccc(cc1OCCO)C(=O)Nc2ccc(Cc3cccc(c3)C(F)(F)F)s2	CHEMBL563632	pIC50=6.84
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)n4ncc5cc(F)ccc45	CHEMBL3684108	pIC50=6.84
COc1ccc(cc1)C2=Nc3cnc(NCc4ccc(Cl)c(Cl)c4)nc3N(CCC(=O)N)C2=O	CHEMBL494598	pIC50=6.85
Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(CC4CC4)C3=O	CHEMBL3394692	pIC50=6.85
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C(=O)NCc4ccccc4	CHEMBL231131	pIC50=6.85
Cc1nc(sc1C(=O)NCc2cccc(F)c2)N3C=CC(=CC3=O)O	CHEMBL3104406	pIC50=6.86
Cc1nc(sc1C(=O)NCc2cccnc2)N3CCN(CC4CCCCC4)C3=O	CHEMBL3104820	pIC50=6.87
COc1ccc(cc1)C2=Nc3ccc(NCc4ccc(C)c(C)c4)cc3N(CCNC(=O)C)C2=O	CHEMBL494747	pIC50=6.89
OC(=O)c1ccc(nc1)c2ccc(nn2)N3CCC(CC3)Oc4cc(F)ccc4Br	CHEMBL1950401	pIC50=6.89
Cc1ccn(n1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684121	pIC50=6.9
Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(Cc4cc(F)cc(F)c4)C3=O	CHEMBL3394689	pIC50=6.9
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)n4ccc5ccccc45	CHEMBL3127658	pIC50=6.9
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCCc4ccccc4	CHEMBL2315105	pIC50=6.9
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)Nc4ccccc4	CHEMBL2315103	pIC50=6.9
Cc1csc(c1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684088	pIC50=6.91
FC(F)(F)c1oc(CNC(=O)c2ccc(nn2)N3CCN(CC3)C(=O)c4ccccc4C(F)(F)F)cc1	CHEMBL2315116	pIC50=6.91
CC(=O)NCCN1C(=O)C(=Nc2ccc(NCc3cccc(c3)C(F)(F)F)nc12)c4cccnc4	CHEMBL521865	pIC50=6.92
CC(C(=O)N1CCN(CC1)c2ccc(nn2)C(=O)NCCC3CC3)(C(F)(F)F)C(F)(F)F	CHEMBL2315118	pIC50=6.92
CNC(=O)CCN1C(=O)C(=Nc2ccc(NCc3cccc(c3)C(F)(F)F)nc12)c4ccc(OC)cc4	CHEMBL493139	pIC50=6.92
Cc1nc(sc1C(=O)NCCc2ccc(F)cc2)N3C=CC(=CC3=O)O	CHEMBL3104408	pIC50=6.92
OCC(=O)Nc1ccc2N=CN(Cc3ccc(Cl)c(Cl)c3)C(=O)c2c1	CHEMBL444433	pIC50=6.92
OCCNC(=O)c1ncccc1NCC(=O)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL397450	pIC50=6.92
OC(CNC(=O)c1ccc(nn1)N2CCC(CC2)C(=O)c3ccc(F)cc3)c4ccccc4	CHEMBL589379	pIC50=6.93
COc1ccc(cc1OCCO)C(=O)Nc2ncc(Cc3cc(F)cc(F)c3)s2	CHEMBL552269	pIC50=6.94
CS(=O)(=O)c1cnc2nc([nH]c2c1)c3ccc(cc3)c4ccccc4F	CHEMBL1272042	pIC50=6.95
CCNC(=O)c1ncccc1NCC(=O)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL231336	pIC50=6.96
COc1ccc(cc1)C2=Nc3ccc(NCc4ccc(Cl)cc4)nc3N(CCNC(=O)C)C2=O	CHEMBL495356	pIC50=6.96
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C(=O)NCc4ccccn4	CHEMBL230180	pIC50=6.96
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C(=O)NCc4ccncc4	CHEMBL230289	pIC50=6.96
Fc1ccc2onc(C3CCN(CC3)c4ccc(nn4)c5cn[nH]c5)c2c1	CHEMBL3684087	pIC50=6.96
OCC(=O)Nc1ccc2N=CN(Cc3ccc(Cl)c(c3)C(F)(F)F)C(=O)c2c1	CHEMBL466674	pIC50=6.96
Cc1nc(sc1C(=O)NCc2cc[nH]n2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394683	pIC50=6.98
FC(F)(F)c1cccc2OC3(CCN(CC3)c4ccc(NC(=O)NCc5cccnc5)nn4)CCc12	CHEMBL606037	pIC50=6.98
Fc1ccc(CN2N=CN(C2=O)c3cc([nH]n3)C(=O)NCc4cccnc4)cc1	CHEMBL3394697	pIC50=6.99
OC(CNC(=O)c1ccc(nn1)N2CCC(CC2)C(=O)c3ccccc3OC(F)(F)F)c4ccccc4	CHEMBL600052	pIC50=6.99
CC(C)CCNC(=O)c1ccc(nc1)N2CCN(CC2)C(=O)c3ccccc3C(F)(F)F	CHEMBL2315089	pIC50=7.0
CCN1CCC2(CCN(CC2)c3ccc(nn3)C(=O)NCC(O)c4cccnc4)Oc5ccccc15	CHEMBL1774094	pIC50=7.0
CN1C=CN=C(N2CCC(CC2)Oc3ccccc3C(F)(F)F)C1=O	CHEMBL3677249	pIC50=7.0
CNC(=O)c1nccnc1NCC(=O)N2CCC(CC2)Nc3ccccc3C(F)(F)F	CHEMBL230175	pIC50=7.0
COc1ccc(cc1)C2=Nc3ccc(NCc4cccc(Cl)c4)nc3N(CCNC(=O)C)C2=O	CHEMBL494023	pIC50=7.0
Cc1cnc(nn1)N2CCC(CC2)Oc3cc(F)ccc3Cl	CHEMBL3677259	pIC50=7.0
Cc1cnnc(n1)N2CCC(CC2)Oc3cc(F)ccc3Cl	CHEMBL3677256	pIC50=7.0
Clc1ccc(Cl)c(c1)C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCC4CC4	CHEMBL2315135	pIC50=7.0
Clc1ccccc1OC2CCN(CC2)C(=O)CNc3nccnc3C(=O)NCc4cccnc4	CHEMBL395287	pIC50=7.0
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5cc(F)ccc45	CHEMBL3127660	pIC50=7.0
FC(F)(F)c1ccc(Cl)c(OC2CCN(CC2)c3nccnn3)c1	CHEMBL3677253	pIC50=7.0
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(cn3)C(=O)NCCc4ccccc4	CHEMBL589378	pIC50=7.0
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCCCC4CC4	CHEMBL2315096	pIC50=7.0
OCCNC(=O)c1nccnc1NCC(=O)N2CCC(CC2)Oc3ccccc3Cl	CHEMBL395050	pIC50=7.0
CNC(=O)c1ncccc1NCC(=O)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL231335	pIC50=7.01
COc1ccc(cc1)C2=Nc3ccc(NCc4cccc(C)c4)nc3N(CCNC(=O)C)C2=O	CHEMBL493929	pIC50=7.02
COc1ncc(cn1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684092	pIC50=7.02
C[S+]([O-])c1ccc2nc([nH]c2c1)c3ccc(cc3)c4ccccc4F	CHEMBL1272256	pIC50=7.02
Cc1nc(sc1C(=O)NCc2occn2)N3CCN(Cc4ccc(F)cc4)C3=O	CHEMBL3104605	pIC50=7.02
OCc1cnn(c1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684120	pIC50=7.02
NC(=O)c1nccnc1NCC(=O)N2CCC(CC2)Oc3ccccc3Cl	CHEMBL397451	pIC50=7.03
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(cc45)C(F)(F)F	CHEMBL3127666	pIC50=7.04
Cn1cc(cn1)c2ccc(nn2)N3CCC(CC3)n4ncc5ccccc45	CHEMBL3684095	pIC50=7.04
NC(=O)CCN1C(=O)C(=Nc2cnc(NCc3cccc(c3)C(F)(F)F)nc12)c4cccnc4	CHEMBL524169	pIC50=7.04
NC(=O)c1ncccc1NCC(=O)N2CCC(CC2)Oc3ccccc3C(F)(F)F	CHEMBL395735	pIC50=7.05
O[C@H](CNC(=O)c1ccc(nn1)N2CCN(CC2)C(=O)c3ccccc3C(F)(F)F)c4ccccc4	CHEMBL602933	pIC50=7.05
Cn1ccc(NC(=O)c2cn(Cc3cccc(OC(F)(F)F)c3)cn2)n1	CHEMBL1683576	pIC50=7.06
Cc1cn(cn1)c2ccc(nn2)N3CCC(CC3)n4ccc5ccccc45	CHEMBL3684118	pIC50=7.07
NC(=O)c1cnc(s1)N2CC[C@@H](C2)Oc3ccccc3C(F)(F)F	CHEMBL1081255	pIC50=7.08
COc1ccc(cc1)C2=Nc3ccc(NCc4ccc(Cl)c(Cl)c4)nc3N(CCNC(=O)C)C2=O	CHEMBL495191	pIC50=7.09
COc1ccc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45	CHEMBL3127537	pIC50=7.1
OCC(=O)Nc1ccc2N=CN(Cc3ccc(Cl)cc3)C(=O)c2c1	CHEMBL466257	pIC50=7.1
Cc1cn(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccccc45	CHEMBL3684076	pIC50=7.12
O=C(NCc1cccnc1)c2ccc(nn2)N3CCC4(CC3)CCc5ccccc5O4	CHEMBL1276721	pIC50=7.12
OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)Cc4ccccc4CO3)c5ccccc5	CHEMBL593352	pIC50=7.12
NS(=O)(=O)c1ccc2nc([nH]c2c1)c3ccc(cc3)c4ccccc4F	CHEMBL1272202	pIC50=7.13
CCCn1cc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45	CHEMBL3127648	pIC50=7.14
O[C@@H](CNC(=O)c1ccc(nn1)N2CCN(CC2)C(=O)c3ccccc3C(F)(F)F)c4ccccc4	CHEMBL600886	pIC50=7.15
CCn1cc(cn1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684081	pIC50=7.16
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)Nc4nc5ccccc5[nH]4	CHEMBL2315110	pIC50=7.16
CC1=Nc2ccc(NCc3cccc(c3)C(F)(F)F)cc2N(CCNC(=O)C(O)CO)C1=O	CHEMBL577141	pIC50=7.17
Cc1nc(sc1C(=O)NCc2ccccn2)N3C=NN(Cc4ccc(F)cc4)C3=O	CHEMBL3394676	pIC50=7.17
Cc1nsc(n1)c2ccc(nn2)N3CCC(CC3)c4noc5ccc(F)cc45	CHEMBL3684077	pIC50=7.17
Cc1oc(CNC(=O)c2ccc(nn2)N3CCN(CC3)C(=O)c4ccccc4C(F)(F)F)cc1	CHEMBL2315115	pIC50=7.17
Clc1ccc(CN2C=Nc3ccc(NC(=O)COc4ccccc4)cc3C2=O)cc1Cl	CHEMBL466720	pIC50=7.17
