COC(F)(F)C(Cl)Cl	methoxyflurane
FC(F)OC(F)C(F)(F)F	desflurane
FC(F)OC(Cl)C(F)(F)F	isoflurane
FC(F)(F)C(Cl)Br	halothane
CCC1(CC)C(=O)NC(=O)N(C)C1=O	metharbital
FCOC(C(F)(F)F)C(F)(F)F	sevoflurane
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	talbutal
OP(O)(=O)OCC(Cl)(Cl)Cl	triclofos
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	thiamylal
CC1=NN=C2CN=C(C3=CC(Cl)=CC=C3N12)C1=C(Cl)C=CC=C1	triazolam	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKd=8.4
CCCC(C)(COC(N)=O)COC(N)=O	meprobamate
CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1	flumazenil	pKi=9.2218	pKi=9.2218	pKi=9.2218	pKd=9.3
ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1	estazolam
CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1	diazepam	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKd=7.64
OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O	clorazepate
CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1	chlordiazepoxide	pKi=6.4949	pKi=6.4949	pKi=6.4949
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	alprazolam	pEC50=8.0	pEC50=8.0	pEC50=8.0	pEC50=8.0
CN1CCN(CC1)C(=O)OC1N(C(=O)C2=C1N=CC=N2)C1=CC=C(Cl)C=N1	zopiclone	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782
CC1=NC=C2CN=C(C3=CC(Cl)=CC=C3N12)C1=C(F)C=CC=C1	midazolam	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249
CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1	eszopiclone
FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1	halazepam
CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O	fospropofol
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	adinazolam
CN1C2=CC=C(C=C2C(=NCC1=O)C1=C(F)C=CC=C1)[N+]([O-])=O	flunitrazepam	pKi=8.26000023	pKi=8.26000023	pKi=8.26000023	pKd=8.52
CN1Cc2c(ncn2c3ccc(cc3C1=O)C#C)C(=O)OC(C)(C)C	CHEMBL58757	pEC50=5.01
CC(C)(C)OC(=O)c1cc2c(c[nH]1)nc3ccccc23	CHEMBL307783	pKd=6.96
Cc1ccccc1C(=O)N2CCc3nc(O)n4cc(nc4c3C2)c5ccccc5F	CHEMBL344120	pEC50=6.96
CC1=NN=C(c2cc3ccc(F)cc3s2)c4cc5OC(=O)Nc5cc4C1	CHEMBL3652873	pIC50=7.0
CCc1ccc2c(c1)C(=O)N(C)Cc3c(ncn23)C(=O)OCCCOC(=O)c4ncn5c4CN(C)C(=O)c6cc(CC)ccc56	CHEMBL443736	pKi=7.0
Oc1nc2CCN(CC3CC3)Cc2c4nc(cn14)c5ccccc5F	CHEMBL145970	pEC50=7.03
COC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccccc3)nc1	CHEMBL3681433	pKi=7.05
Cc1ccc(cc1)C(=O)N2CCc3nc(O)n4cc(nc4c3C2)c5ccccc5F	CHEMBL343471	pEC50=7.05
Cc1onc(c1CNc2ccccn2)c3ccccc3	CHEMBL3681465	pKi=7.06
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccncc4	CHEMBL3681456	pKi=7.07
CCOCc1ncn2c1N(C)C(=O)c3cc(Cl)ccc23	CHEMBL459031	pKi=7.08
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3(C)C)c4ccccc4	CHEMBL3676521	pKi=7.09
CN1Cc2c(ncn2c3ccc(cc3C1=O)C#C)C(=O)OCOCOC(=O)c4ncn5c4CN(C)C(=O)c6cc(ccc56)C#C	CHEMBL505497	pKi=7.12
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCC(O)CC3)c4ccccc4	CHEMBL3681489	pKi=7.13
Oc1nc2CCN(Cc3ccccc3)Cc2c4nc(cn14)c5ccccc5F	CHEMBL356161	pEC50=7.13
COC(=O)c1ccc(NCc2c(C)onc2c3cccc(F)c3)nc1	CHEMBL3681472	pKi=7.16
Cc1onc(c1COc2ccc(cn2)C(=O)NC3COCc4ccccc34)c5ccccc5	CHEMBL3676529	pKi=7.17
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4ccncc4	CHEMBL3681458	pKi=7.18
Cc1onc(c1COc2ccc(cn2)C(F)(F)F)c3ccccc3	CHEMBL3676456	pKi=7.22
Fc1ccc(cc1)c2noc(c2COc3ccc(cn3)C(=O)N4CCS(=O)(=O)CC4)C(F)(F)F	CHEMBL3681450	pKi=7.23
CN1C(=O)c2cc(ccc2n3cnc(C(=O)OC(C)(C)C)c13)C#C[Si](C)(C)C	CHEMBL461717	pKd=7.24
COC(=O)c1cc2c(cn1)[nH]c3ccccc23	CHEMBL453066	pKd=7.24
COC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccc(F)cc3)nc1	CHEMBL3681441	pKi=7.24
Fc1ccc(cc1)c2noc(c2COc3ccc(cn3)C(=O)NCC(F)(F)F)C(F)(F)F	CHEMBL3681445	pKi=7.24
CC(C)(C)OC(=O)N1CC(C1)NC(=O)c2ccc(OCc3conc3c4ccc(Cl)cc4)nc2	CHEMBL3681627	pKi=7.26
Cc1onc(c1COc2cc(ccn2)C(=O)NC3CCOCC3)c4ccccc4	CHEMBL3676509	pKi=7.26
COC(=O)c1ccc(OCc2c(C)onc2c3cccnc3)nc1	CHEMBL3681459	pKi=7.27
CC(C)N(C)C(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676520	pKi=7.28
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCCCC3)c4ccccc4	CHEMBL3676503	pKi=7.29
CC1CCCN1C(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3681525	pKi=7.32
COC(=O)[C@H](Cc1ccccc1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3681527	pKi=7.32
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4cccc(F)c4	CHEMBL3676543	pKi=7.32
Cc1onc(c1COc2nc(C)c(cc2Br)C(=O)NC3CCOCC3)c4ccccc4	CHEMBL3676517	pKi=7.33
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4cccc(F)c4	CHEMBL3676544	pKi=7.34
Cn1nnc(c1COc2cc(C(=O)NC3CCOCC3)n(C)n2)c4ccc(F)cc4	CHEMBL3675675	pKi=7.34
CC(C)(C(O)OCc1conc1c2ccc(F)cn2)c3ccc(cn3)C(=O)N	CHEMBL3686277	pKi=7.35
CC(C)c1cc(CNC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2)on1	CHEMBL3676530	pKi=7.35
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(C3)C(=O)OC(C)(C)C)c4ccccc4	CHEMBL3676490	pKi=7.36
Cc1nnn(c1COc2cc(C(=O)NC3(C)COC3)n(C)n2)c4ccc(F)cc4	CHEMBL3675678	pKi=7.37
Cc1onc(c1CNc2ccc(cn2)C(=O)N3CC4CC(C3)O4)c5ccc(F)cc5	CHEMBL3676450	pKi=7.37
CC(C)NC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccccc3)nc1	CHEMBL3681438	pKi=7.38
CC(C)OCCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681491	pKi=7.38
Cc1onc(C2CCCNC2)c1COc3ccc(cn3)C(=O)N4CCC[C@@H]4CO	CHEMBL3676445	pKi=7.38
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4cccc(F)c4	CHEMBL3676541	pKi=7.38
COCCNC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681613	pKi=7.39
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCCn4nccc34)c5ccccc5	CHEMBL3676528	pKi=7.39
CC(C)(CO)NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681625	pKi=7.4
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccncc4	CHEMBL3681457	pKi=7.4
Cc1onc(c1COc2ccc(cn2)C(=O)O)c3ccc(F)cc3	CHEMBL3676553	pKi=7.4
Clc1ccc(cc1)N2N=C3C(C=Nc4ccccc34)C2=O	CHEMBL20042	pKd=7.4
COCc1ncn2c1CN(C)C(=O)c3cc(Cl)ccc23	CHEMBL45346	pKi=7.41
Cc1onc(c1COc2ccc(C(=O)NC3CCOCC3)c(C)n2)c4ccccc4	CHEMBL3676510	pKi=7.41
Cc1onc(c1COc2cc(ccn2)C(=O)NCC(F)(F)F)c3ccccc3	CHEMBL3676508	pKi=7.42
Cc1onc(c1COc2ccc(cn2)C(=O)Nc3ccccc3)c4ccccc4	CHEMBL3676500	pKi=7.42
Fc1ccc(cc1)c2noc(c2COc3ccc(cn3)C(=O)NC4CC4)C(F)(F)F	CHEMBL3681448	pKi=7.42
Oc1nc2CCN(Cc2c3nc(cn13)c4ccccc4F)C(=O)c5cccc(F)c5	CHEMBL356806	pEC50=7.42
CC(=O)NCCNC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681612	pKi=7.43
Cc1onc(c1CNc2ccc(cn2)C(=O)NCCN3CCCC3=O)c4ccccc4	CHEMBL3681468	pKi=7.43
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCCC3)c4ccccc4	CHEMBL3681526	pKi=7.43
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSC3)c4ccccc4	CHEMBL3681539	pKi=7.43
CN(C(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1)S(=O)(=O)C4CC4	CHEMBL3681533	pKi=7.44
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccncn4	CHEMBL3681593	pKi=7.44
Cc1onc(c1COc2ccccn2)c3ccccc3	CHEMBL3676453	pKi=7.44
COC(=O)c1cnc(OCc2c(C)onc2c3ccccc3)c(Br)c1	CHEMBL3676514	pKi=7.46
Cc1onc(c1COc2cc(OCc3ccccc3)ccn2)c4ccccc4	CHEMBL3676507	pKi=7.46
Cc1onc(c1COc2ccc(cn2)C(=O)N3NC(=O)C=C3)c4ccccc4	CHEMBL3681535	pKi=7.46
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(=O)OC(C)(C)C)c3ccccc3	CHEMBL3676476	pKi=7.46
OCCNC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccccc3)nc1	CHEMBL3681436	pKi=7.47
CC(C)NC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccc(F)cc3)nc1	CHEMBL3681447	pKi=7.48
CCNC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccc(F)cc3)nc1	CHEMBL3681443	pKi=7.48
Cc1csc(n1)C2=CC(=C3N(CCCc4ccncc34)C2=O)c5ccncc5	CHEMBL45198	pKi=7.48
CCCCS(=O)(=O)NC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681530	pKi=7.49
CN1CCC(=CC1)c2ccnc(OCc3c(C)onc3c4ccccc4)c2	CHEMBL3676444	pKi=7.49
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3cccnc3)nc1	CHEMBL3681463	pKi=7.5
CCNC(=O)c1ccc(OCc2c(onc2c3ccccc3)C(F)(F)F)nc1	CHEMBL3681435	pKi=7.51
Cc1onc(c1COc2ccc(Br)cn2)c3ccccc3	CHEMBL3676455	pKi=7.51
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCn4cnnc4C3)c5ccccc5	CHEMBL3676525	pKi=7.52
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4cccnc4	CHEMBL3681461	pKi=7.53
Cc1onc(c1CNc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4ccc(F)cc4	CHEMBL3676449	pKi=7.54
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@@H]3CCC[C@@H]3O)c4ccc(F)cc4	CHEMBL3676428	pKi=7.54
Cn1nnc(c1COc2cc(on2)C(=O)NC3CCOCC3)c4ccc(F)cc4	CHEMBL3675674	pKi=7.54
C[S+]([O-])c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681545	pKi=7.55
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4cccnc4	CHEMBL3681464	pKi=7.55
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c4ccccc4	CHEMBL3681528	pKi=7.55
Cc1onc(c1COc2ccc(cn2)C3(O)COC3)c4ccccc4	CHEMBL3676524	pKi=7.55
FC(F)(F)c1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4ccccc4	CHEMBL3681437	pKi=7.55
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3cc(F)ccc3F)nc1	CHEMBL3681562	pKi=7.56
COC(=O)c1ccc(NCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681466	pKi=7.56
COC(=O)c1ccc(OCc2c(C)onc2c3cccc(Cl)c3)nc1	CHEMBL3676546	pKi=7.56
C[C@H](CO)NC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681603	pKi=7.56
CCOC(=O)c1cc2c(c[nH]1)nc3ccccc23	CHEMBL11709	pKd=7.57
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3cccc(F)c3F)nc1	CHEMBL3681558	pKi=7.58
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCC(O)C3)c4ccccc4	CHEMBL3681523	pKi=7.58
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4cccnc4	CHEMBL3681462	pKi=7.58
COC(=O)c1ccc(NCc2c(C)onc2c3ccc(F)cc3)nc1	CHEMBL3681476	pKi=7.59
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccccc4	CHEMBL3676506	pKi=7.59
CNC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccccc3)nc1	CHEMBL3681434	pKi=7.61
Cc1onc(c1COc2ncc(cc2Br)C(=O)NC3CCOCC3)c4ccccc4	CHEMBL3676515	pKi=7.61
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3cccnc3	CHEMBL3681460	pKi=7.62
FC(F)(F)c1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4ccccc4	CHEMBL3681439	pKi=7.62
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccccc4	CHEMBL3676505	pKi=7.63
OCCNC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681615	pKi=7.63
CC(C)(CO)CNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681626	pKi=7.64
Cc1onc(C2CCCNC2)c1COc3ccc(cn3)C(=O)N4CCS(=O)(=O)CC4	CHEMBL3676443	pKi=7.64
OC1(CNC(=O)c2ccc(OCc3conc3c4ccc(F)cc4)nc2)CC1	CHEMBL3681616	pKi=7.64
Cc1nnn(c1COc2cc(C(=O)NN3CCOCC3)n(C)n2)c4ccc(F)cc4	CHEMBL3675677	pKi=7.65
Cc1onc(c1COc2ccc(cn2)C(=O)O)c3ccc(Cl)cc3	CHEMBL3681422	pKi=7.65
Cc1onc(c1COc2ccc(cn2)C(=O)O)c3ccccn3	CHEMBL3681576	pKi=7.65
Cc1onc(c1COc2ccc(cn2)[N+](=O)[O-])c3ccccc3	CHEMBL3676458	pKi=7.65
Fc1ccc(cc1)c2noc(c2COc3ccc(cn3)C(=O)NCC4CC4)C(F)(F)F	CHEMBL3681446	pKi=7.65
O[C@@H]1CCC[C@H]1NC(=O)c2ccc(OCc3conc3c4ccc(F)cc4)nc2	CHEMBL3681609	pKi=7.65
FC(F)(F)c1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4ccccc4	CHEMBL3681440	pKi=7.66
CC(C)NC(=O)c1ccc(OCc2conc2c3ccccc3)nc1	CHEMBL3681598	pKi=7.67
Cc1onc(c1COc2ccc(cn2)C(=O)NCc3cc([nH]n3)C4CC4)c5ccccc5	CHEMBL3676472	pKi=7.67
NC(=O)c1ccc(CC(O)OCc2conc2c3ccc(F)cn3)nc1	CHEMBL3686279	pKi=7.67
OCC(CO)NC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681611	pKi=7.67
CC(C)NC(=O)c1sc(\C=C\c2c(nnn2C)c3ccccn3)nc1C	CHEMBL3675683	pKi=7.68
Cc1onc(c1COc2ccc(cn2)C3(O)COC3)c4ccc(F)cc4	CHEMBL3681420	pKi=7.68
Cc1onc(c1COc2cccc(n2)C#N)c3ccccc3	CHEMBL3676523	pKi=7.68
CCOC(=O)C(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676477	pKi=7.7
CN(C1CCOCC1)C(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676502	pKi=7.7
CNC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccc(F)cc3)nc1	CHEMBL3681442	pKi=7.7
C[C@H](NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1)C(F)(F)F	CHEMBL3681633	pKi=7.7
Cc1onc(C2CCCNC2)c1COc3ccc(cn3)C(=O)N4CCC[C@H]4CO	CHEMBL3676446	pKi=7.7
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccncn4	CHEMBL3681596	pKi=7.7
OCCNC(=O)c1ccc(OCc2conc2c3ccccn3)nc1	CHEMBL3686275	pKi=7.7
CCOC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1C	CHEMBL3676522	pKi=7.71
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CC3)c4cccc(F)c4	CHEMBL3681475	pKi=7.71
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4cccc(Cl)c4	CHEMBL3676551	pKi=7.71
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC(=O)NO3)c4ccccc4	CHEMBL3676470	pKi=7.71
Fc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NC4CCS(=O)(=O)C4	CHEMBL3681617	pKi=7.71
CC(C)C(=O)Nc1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681484	pKi=7.72
Cc1onc(c1COc2ccc(cn2)C(=O)O)c3ccc(F)cn3	CHEMBL3681578	pKi=7.72
O=C(NC1CC1)c2ccc(OCc3conc3c4ccccn4)nc2	CHEMBL3686272	pKi=7.72
O=C(NCC1CC1)c2ccc(OCc3conc3c4ccccn4)nc2	CHEMBL3686273	pKi=7.72
CC(C)NC(=O)c1cnc(OCc2c(C)onc2c3ccccc3)c(Br)c1	CHEMBL3676518	pKi=7.73
NC(=O)c1ccc(COCc2conc2c3ccc(F)cn3)nc1	CHEMBL3686280	pKi=7.73
Cc1onc(c1COc2cc(c(cn2)C(=O)O)C(F)(F)F)c3ccccc3	CHEMBL3676511	pKi=7.74
CSc1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681544	pKi=7.75
Cc1onc(c1CNc2ccc(cn2)C(=O)NCC(F)(F)F)c3cccc(F)c3	CHEMBL3681473	pKi=7.75
O=C(NC1CCOCC1)c2ccc(OCc3conc3c4ccccc4)nc2	CHEMBL3681599	pKi=7.75
O=C(NC1CCOCC1)c2ccc(OCc3conc3c4ccccn4)nc2	CHEMBL3681634	pKi=7.75
O[C@H]1CCC[C@@H]1NC(=O)c2ccc(OCc3conc3c4ccc(F)cc4)nc2	CHEMBL3681608	pKi=7.75
