FC(F)(F)c1ccc(nc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431865	pIC50=6.03
COC(=O)c1ccc(cc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431875	pIC50=6.44
CCN(c1cc(cc2OCOc12)C(=O)Nc3ccn(CC(=O)O)n3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431887	pIC50=6.47
COCCN(c1cc(cc2OCOc12)C(=O)Nc3ccn(CC(=O)O)n3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431925	pIC50=6.47
Clc1ccc2CN(Cc2c1)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431462	pIC50=6.47
CC(=O)Nc1ccc(F)c(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431664	pIC50=6.48
COc1ccc(Cl)cc1CN2C(=O)OC(C)(C)c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)c(Cl)c4	CHEMBL3431669	pIC50=6.48
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ncc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431501	pIC50=6.48
CCCN(c1cc(cc2OCOc12)C(=O)Nc3ccn(CC(=O)O)n3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431891	pIC50=6.49
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(cc(cc23)C(=O)Nc4ccc(cc4)C(=O)O)C(F)F	CHEMBL3431929	pIC50=6.49
Cl.Nc1ccc(cn1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431684	pIC50=6.49
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)C4=CNC(=O)C=C4	CHEMBL3431559	pIC50=6.49
COCCN(c1cc(cc2OCOc12)C(=O)Nc3ncc(CC(=O)O)s3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431924	pIC50=6.5
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)C(=O)N4CCOCC4	CHEMBL3431742	pIC50=6.5
FC(F)(F)c1ccc(cn1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431864	pIC50=6.51
COC(=O)c1cccc(c1)c2nc(sc2C)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431877	pIC50=6.52
COc1ccc(Cl)cc1CN2C(=O)OCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431726	pIC50=6.53
Cc1nnsc1c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431464	pIC50=6.53
OC(=O)c1ccc(cc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431876	pIC50=6.53
COc1ccc(Cl)cc1S(=O)(=O)N2CCCCc3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431596	pIC50=6.54
COc1ccc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)C#Cc4ccccc4	CHEMBL3431703	pIC50=6.54
Nc1ccc(cn1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431683	pIC50=6.54
CCN(CC)C(=O)c1onc(n1)[C@H]2CCCCN2C(=O)COc3ccccc3	CHEMBL3431695	pIC50=6.55
CCN(c1cc(cc2OCOc12)C(=O)Nc3ccc(CC(=O)O)cc3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431885	pIC50=6.55
Fc1ccc(cc1)N2NC(=CC2=O)C3CCCCN3C(=O)COc4ccccc4	CHEMBL3431590	pIC50=6.55
COc1ccc(Cl)cc1CN2C(=O)OC(C)(C)c3ccc(cc23)C(=O)Nc4nccs4	CHEMBL3431652	pIC50=6.56
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(C)cc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431717	pIC50=6.57
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ncc(cc23)C(=O)Nc4ccccc4	CHEMBL3431497	pIC50=6.57
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(cs3)c4ccccc4	CHEMBL3431804	pIC50=6.57
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)C(=O)NN5CC(=O)NC5=O	CHEMBL3431599	pIC50=6.57
NNC(=O)c1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431597	pIC50=6.58
CC(=O)Nc1ccc(cc1C(F)(F)F)c2noc(n2)[C@H]3CCCCN3C(=O)C#Cc4ccccc4	CHEMBL3431768	pIC50=6.59
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(OCC5CC5)cc4C3	CHEMBL3431738	pIC50=6.59
COCCN(c1cc(cc2OCOc12)C(=O)Nc3nc(CC(=O)O)cs3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431922	pIC50=6.6
Cc1cc(C)cc(c1)S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431604	pIC50=6.6
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3CCc4ccccc4C3	CHEMBL3431692	pIC50=6.6
[Na+].[O-]C(=O)C1(CO1)C(F)(F)CCCCCOc2ccc(Cl)cc2	CHEMBL2216768	pIC50=6.6
[O-][N+](=O)c1cccc(n1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431598	pIC50=6.6
COc1ccc(Cl)cc1CN2C(=O)OC(C)(C)c3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431668	pIC50=6.61
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431574	pIC50=6.61
COc1ccc(Cl)cc1c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431809	pIC50=6.61
[O-][N+](=O)c1cccc(c1)c2oc(nc2)C3CCCCN3C(=O)COc4ccccc4	CHEMBL3431589	pIC50=6.61
CCCCCCCC[C@H]1OC(=O)C(CSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(=O)(O)O)n3cnc4c(N)cnnc34)[C@@H]1C(=O)O	CHEMBL2216769	pIC50=6.62
Fc1ccc(cc1F)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431702	pIC50=6.62
NC(=O)c1ccc(cc1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431859	pIC50=6.62
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3CCN(CC3)c4ccccn4	CHEMBL3431774	pIC50=6.62
OCCNC(=O)c1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431569	pIC50=6.62
COc1ccc(C)cc1S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431689	pIC50=6.63
COc1ccc(Cl)cc1CN(C(=O)C(C)C)c2cc(ccc2Cl)C(=O)Nc3nc(CC(=O)O)cs3	CHEMBL3431818	pIC50=6.63
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(nc4)C(=O)O	CHEMBL3431577	pIC50=6.63
Cc1cc(c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4)n(C)n1	CHEMBL3431747	pIC50=6.64
Fc1cc2CN(Cc2cc1N3CCOCC3)C(=O)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431800	pIC50=6.64
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4cncc(c4)C#N	CHEMBL3431615	pIC50=6.64
OC(=O)c1ccc(NC(=O)c2ccc3c(c2)N(Cc4cccc(Cl)c4)C(=O)CS3(=O)=O)cc1	CHEMBL3431756	pIC50=6.64
COc1ccc(C)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431676	pIC50=6.65
COc1ccc(Cl)cc1S(=O)(=O)N(C(C)C)c2cc(cc3OCOc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431892	pIC50=6.65
COc1ccc(Cl)cc1S(=O)(=O)Nc2cccc(c2)C#Cc3ccc(cc3)C(=O)O	CHEMBL3431541	pIC50=6.65
Clc1cccc2CN(CCc12)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431730	pIC50=6.65
O=C(COc1ccccc1)N2CCCC[C@@H]2c3csc(n3)c4cnccn4	CHEMBL3431866	pIC50=6.65
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4ccc5NC(=O)OCc5c4	CHEMBL3431755	pIC50=6.65
OC(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431562	pIC50=6.65
[O-][N+](=O)c1ccc(s1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431697	pIC50=6.65
CCN(CC)C(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431617	pIC50=6.66
CCOC(=O)C1CN(c2cc(ccc2O1)C(=O)Nc3cccc(F)c3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431781	pIC50=6.66
COc1ccc(Cl)cc1CN2C(=O)CS(=O)(=O)c3ccc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431662	pIC50=6.66
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cc(cc3OCCOc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431826	pIC50=6.66
COc1ccc(Cl)cc1S(=O)(=O)N2CC(Oc3ccc(cc23)C(=O)Nc4ccccc4F)C(=O)O	CHEMBL3431784	pIC50=6.66
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(Cl)cc(cc23)C(=O)Nc4ccn(CC(=O)O)n4	CHEMBL3431927	pIC50=6.66
COc1ccc(Cl)cc1S(=O)(=O)N2CCS(=O)c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431771	pIC50=6.66
COc1cccc2CN(CCc12)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431731	pIC50=6.66
Cc1cc(C)cc(c1)S(=O)(=O)c2n[nH]c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431840	pIC50=6.66
FC(F)Oc1ccc(Cn2nc(C(=O)NCc3ccc(cc3)c4nnn[nH]4)c5cc(F)ccc25)cc1	CHEMBL3431543	pIC50=6.66
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cc[nH]n4	CHEMBL3431745	pIC50=6.66
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccn(CC(=O)O)n4	CHEMBL3431838	pIC50=6.67
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)C(=O)N4CCC(C4)c5ccncc5	CHEMBL3431743	pIC50=6.67
O=C(COc1ccccc1)NS(=O)(=O)Cc2ccc(cc2)c3nc(cs3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431861	pIC50=6.67
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431819	pIC50=6.68
COc1ccc(Cl)cc1S(=O)(=O)N2COc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431587	pIC50=6.68
FC(F)Oc1ccc(Cn2nc(C(=O)Nc3ccc(cc3)c4nnn[nH]4)c5cc(F)ccc25)cc1	CHEMBL3431538	pIC50=6.68
Fc1cc2CN(Cc2cc1OC3CCOCC3)C(=O)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431799	pIC50=6.68
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4ccc5CC(=O)Nc5c4	CHEMBL3431545	pIC50=6.68
OC(=O)c1ccc(NC(=O)c2ccc3OCCN(c3c2)S(=O)(=O)c4cccc(Cl)c4)cc1F	CHEMBL3431603	pIC50=6.68
CNC(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431616	pIC50=6.69
COc1ccc(C)cc1S(=O)(=O)n2ccc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431682	pIC50=6.69
COc1ccc(Cl)cc1S(=O)(=O)N2CCS(=O)(=O)c3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431767	pIC50=6.69
COc1ccc(Cl)cc1S(=O)(=O)n2ccc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431681	pIC50=6.69
CS(=O)(=O)c1cccc(c1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431486	pIC50=6.69
[O-][N+](=O)c1cccc(c1)c2cnc(s2)C3CCCCN3C(=O)COc4ccccc4	CHEMBL3431588	pIC50=6.69
CC(=O)Nc1cccc(c1)c2nc([C@H]3CCCCN3C(=O)COc4ccccc4)n(C)n2	CHEMBL3431640	pIC50=6.7
COc1ccc(Cl)cc1Sc2c[nH]c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431907	pIC50=6.7
Clc1cc(Cl)cc(c1)N2CCN(CC2)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431776	pIC50=6.7
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cc(cc3OCOc23)C(=O)Nc4ccn(CC(=O)O)n4	CHEMBL3431881	pIC50=6.71
FC(F)(F)c1ccc(cn1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431490	pIC50=6.71
Fc1ccc(cc1)n2nnc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431657	pIC50=6.71
OC(=O)COc1cccc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431901	pIC50=6.71
CC(=O)NCc1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431688	pIC50=6.72
CCCN(c1cc(cc2OCOc12)C(=O)Nc3ccc(CC(=O)O)cc3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431889	pIC50=6.72
COC1CCC(CC1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431474	pIC50=6.72
COc1ccc(Cl)cc1S(=O)(=O)N2CC(C)c3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431899	pIC50=6.72
Cc1cc(nn1Cc2ccc(OC(F)F)cc2)C(=O)Nc3ccc(cc3)c4nnn[nH]4	CHEMBL3431580	pIC50=6.72
Clc1ccc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431523	pIC50=6.72
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4ccc5CNC(=O)Nc5c4	CHEMBL3431757	pIC50=6.72
OC(=O)c1ccc(NC(=O)c2cccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c2)cc1	CHEMBL2216780	pIC50=6.72
COc1ccc(Cl)cc1S(=O)(=O)N2COCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431648	pIC50=6.73
COc1ccc(Cl)cc1S(=O)(=O)c2cn(CSC)c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431828	pIC50=6.73
Cc1cc(C)cc(c1)S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431690	pIC50=6.73
Cc1cc([nH]n1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431748	pIC50=6.73
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5cnccc5n4	CHEMBL3431493	pIC50=6.73
CCCN(c1cc(cc2OCOc12)C(=O)Nc3ncc(CC(=O)O)s3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431890	pIC50=6.74
COc1ccc(Cl)cc1Cc2c[nH]c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431728	pIC50=6.74
Clc1cccc2CCN(Cc12)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431729	pIC50=6.74
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)C4CCCC4	CHEMBL3431637	pIC50=6.74
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5ncsc5c4	CHEMBL3431488	pIC50=6.75
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cnc5ccccc5n4	CHEMBL3431485	pIC50=6.75
COc1ccc(Cl)cc1S(=O)(=O)N(CCC(=O)O)c2cc(cc3OCOc23)C(=O)Nc4ccccc4	CHEMBL3431928	pIC50=6.76
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(CCC(=O)O)cc4	CHEMBL3431661	pIC50=6.76
COc1ccc(Cl)cc1S(=O)(=O)c2n[nH]c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431791	pIC50=6.76
O=C(COc1ccccc1)N2CCCC[C@@H]2c3csc(n3)c4ccccn4	CHEMBL3431873	pIC50=6.76
CCN1C(=O)CC(C)(C)c2ccc(cc12)c3onc(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431636	pIC50=6.77
CCn1cc(Sc2cc(Cl)ccc2OC)c3cc(ccc13)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431477	pIC50=6.77
COc1ccc(Cl)cc1Cn2ccc3ccc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431779	pIC50=6.77
NC(=O)c1cncc(c1)c2noc(n2)[C@H]3COCCN3C(=O)COc4ccccc4	CHEMBL3431614	pIC50=6.77
CN(C)C(=O)c1ccc(cc1)c2noc(n2)C3C4CC4CN3C(=O)COc5ccccc5	CHEMBL3431609	pIC50=6.78
COCCN(C)C(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431618	pIC50=6.78
COc1ccc(Cl)cc1S(=O)(=O)c2nn(C)c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431792	pIC50=6.78
Cc1onc(c1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431746	pIC50=6.78
FC(F)(F)c1cccc(c1)c2nnc([nH]2)[C@H]3CCCCN3C(=O)COc4ccncc4	CHEMBL3431639	pIC50=6.78
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3CCN(CC3)c4ncccn4	CHEMBL3431775	pIC50=6.78
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc(nc4)C#N	CHEMBL3431666	pIC50=6.78
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4ccc5nccn5c4	CHEMBL3431654	pIC50=6.78
OC(=O)c1ccc(NC(=O)c2ccc3CCN(c3c2)S(=O)(=O)c4cccc(c4)C(F)(F)F)cc1F	CHEMBL3431546	pIC50=6.78
CC(=O)Nc1ccc(cc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431860	pIC50=6.79
CCOc1ccc2CN(Cc2c1)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431736	pIC50=6.79
COc1ccc(Cl)cc1S(=O)(=O)N(C(C)C)c2cc(cc3OCOc23)C(=O)Nc4ncc(CC(=O)O)s4	CHEMBL3431920	pIC50=6.79
COc1ccc(Cl)cc1S(=O)(=O)c2c3cc(ccc3nn2C)C(=O)Nc4ccccc4	CHEMBL3431787	pIC50=6.79
COc1ccc(cc1)c2noc(n2)C3C[S+]([O-])CCN3C(=O)COc4ccccc4	CHEMBL3431607	pIC50=6.79
O=C(COc1ccccc1)N2CCCC[C@@H]2C#Cc3ccc(cc3)C#N	CHEMBL3431705	pIC50=6.79
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)C#N	CHEMBL3431571	pIC50=6.79
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4ccc(cc4)c5cnc[nH]5	CHEMBL3431527	pIC50=6.79
COC[C@@H]1CCN(C1)NC(=O)c2cccc(c2)c3n[nH]c(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431570	pIC50=6.8
COc1ccc(C)cc1S(=O)(=O)N2CCCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL2216777	pIC50=6.8
COc1ccc(Cl)cc1S(=O)(=O)N2COc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431471	pIC50=6.8
COc1ccc(cc1)n2nnc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431658	pIC50=6.8
O=C(COc1ccccc1)N2CCCCC2c3cc(n[nH]3)c4ccccc4	CHEMBL3431584	pIC50=6.8
COc1ccc(Cl)cc1S(=O)(=O)N2COc3c(F)cc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431621	pIC50=6.81
Clc1ccc(cn1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431487	pIC50=6.81
Cn1ccc(n1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431744	pIC50=6.81
Fc1cc(F)c(cc1F)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431489	pIC50=6.81
Fc1ccc(cc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431874	pIC50=6.81
O=C(COc1ccccc1)N2CCCC[C@@H]2C#Cc3ccc4NC(=O)COc4c3	CHEMBL3431707	pIC50=6.81
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nnn(n3)c4ccccc4	CHEMBL3431656	pIC50=6.81
OC(=O)c1ccc(cc1)C(=O)Nc2nn(Cc3ccc(OC(F)F)cc3)c4ccc(F)cc24	CHEMBL3431532	pIC50=6.81
COc1ccc(C)cc1S(=O)(=O)N2CCCc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431551	pIC50=6.82
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(F)cc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431511	pIC50=6.82
Cc1cc(C)cc(c1)S(=O)(=O)n2ccc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431686	pIC50=6.82
Clc1cccc(c1)N2CCN(CC2)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431777	pIC50=6.82
O=C(COc1ccccc1)N2CCCC[C@@H]2c3csc(n3)c4ccncc4	CHEMBL3431870	pIC50=6.82
OC(=O)c1ccc(NC(=O)c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)s2)cc1	CHEMBL3431564	pIC50=6.82
COC(=O)[C@H]1CCCC[C@@H]1c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431476	pIC50=6.83
COc1ccc(Cl)cc1CN2C(=O)OC(C)(C)c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431671	pIC50=6.83
CCOc1ccc(cc1N(CCS(=O)O)S(=O)(=O)c2cc(Cl)ccc2OC)C(=O)Nc3ccc(C(=O)O)c(F)c3	CHEMBL3431725	pIC50=6.84
CS(=O)(=O)Nc1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431530	pIC50=6.84
Clc1cc2CN(Cc2cc1N3CCOCC3)C(=O)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431735	pIC50=6.84
Nc1cncc(c1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431906	pIC50=6.84
COc1ccc(Cl)cc1CN2C(=O)COc3ccc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431625	pIC50=6.85
CS(=O)(=O)c1ccc(cc1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431848	pIC50=6.85
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5NC(=O)C(=O)Nc5c4	CHEMBL3431653	pIC50=6.85
