[H][C@@]1(CNC(=O)CC)C[C@@]1([H])C1=C2CCOC2=CC=C1	tasimelteon	pKi=9.80000019	pKi=9.80000019	pKi=9.80000019
CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2	ramelteon	pKi=10.39	pKi=10.39	pKi=10.39	pKi=10.35
COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1	agomelatine	pKi=10.0	pKi=10.0	pKi=10.0	pKi=9.35
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	melatonin	pEC50=9.7	pEC50=9.7	pEC50=9.7	pKi=9.02
COc1cc2CCN(C(CC(c3ccccc3)c4ccccc4)c2cc1OC)C(=O)C(F)(F)F	CHEMBL366115	pIC50=7.0
CC(C)C(=O)NCCCc1cccc2nc(oc12)C(C)C	CHEMBL123973	pKi=7.06
CC(=O)NCC1=Cc2ccccc2Cc3ccccc13	CHEMBL365249	pKi=7.07
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4[nH]cc(CCNC(=O)C)c4c3)cc12	CHEMBL1095522	pKi=7.07
CC(C)C(=O)N[C@@H]1CCN(C1)c2cccc3OCCc23	CHEMBL336024	pKi=7.07
CCCC(=O)NCC1(CCCC1)c2cn(C)c3ccc(OC)cc23	CHEMBL206419	pKi=7.07
CCOc1ccc2c(c1)c(CCNC(=O)C3CC3)c4c5ccccc5CCCn24	CHEMBL9935	pKi=7.07
COc1ccc(OC)c(c1)[C@@H]2C[C@H]2NC(=O)C	CHEMBL2314263	pKi=7.07
CC(C)C(=O)NCCCc1cccc2oc(CCCCc3ccccc3)cc12	CHEMBL187186	pKi=7.08
COc1cc2CCN(C=O)C(CCc3ccccc3)c2cc1OC	CHEMBL360641	pIC50=7.08
COc1cccc(Nc2ccc(NC(=O)C(C)C)cc2)c1	CHEMBL7874	pKi=7.08
CCCC(=O)NCCCc1cccc2oc(CCCCc3ccccc3)cc12	CHEMBL184990	pKi=7.09
COc1ccc2[nH]c(Cn3ccc4ccccc34)c(CCNC(=O)C5CCC5)c2c1	CHEMBL3219325	pKi=7.09
COc1ccc2[nH]cc(CC(=O)NCC#C)c2c1	CHEMBL3580907	pEC50=7.09
CC(=O)NCCc1c(Cc2ccccc2)oc3ccc(O)cc13	CHEMBL91813	pKi=7.1
CCCC(=O)N1CCc2cc(OC)c(OC)cc2C1CC(c3ccccc3)c4ccccc4	CHEMBL186451	pIC50=7.1
COc1cc2CCN(C(CCc3ccccc3)c2cc1OC)C(=O)C	CHEMBL187593	pIC50=7.12
COc1ccc2CCCC(N3CCN(CC3)C(=O)C4CC4)c2c1	CHEMBL275205	pIC50=7.13
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C)c4c3)cc12	CHEMBL14453	pKi=7.14
CCC(=O)NCCc1c(OCCI)ccc2ccc(OC)cc12	CHEMBL79224	pKi=7.14
COc1ccc(OCCCc2ccccc2)c(CCCNC(=O)C)c1	CHEMBL1091896	pKi=7.14
COc1ccc2c(c1)c(cn2C)C3(CNC(=O)C)CCC3	CHEMBL379413	pKi=7.14
COc1ccc2[nH]cc(Cc3oc(C)nn3)c2c1	CHEMBL3580915	pEC50=7.15
O=C(NCCCc1cn2CCCc3cccc1c23)C4CC4	CHEMBL242573	pKi=7.15
COc1cc(CCCNC(=O)C)ccc1OCc2ccccc2	CHEMBL1092647	pKi=7.16
CCCC(=O)NC[C@@H](C)Oc1cccc(OC)c1	CHEMBL1223194	pKi=7.17
COc1ccc2[nH]cc(CCc3ocnn3)c2c1	CHEMBL3580917	pKi=7.17
COc1cccc(OCCNC(=O)C)c1	CHEMBL396132	pKi=7.17
COc1ccc2c(c1)c(cn2C)C3(CNC(=O)C)CCCC3	CHEMBL379403	pKi=7.18
COc1ccc2[nH]c(C(=O)OCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(=O)C)c(CCNC(=O)C)c2c1	CHEMBL226163	pKi=7.19
COc1ccc2c(c1)c(CCNC(=O)C)c3CN4C(Cc5ccccc45)Cn23	CHEMBL514413	pKi=7.19
COc1cccc(Nc2ccc(NC(=O)C3CC3)cc2)c1	CHEMBL7713	pKi=7.19
CCCC(=O)NCCc1c2c3ccccc3CCCn2c4ccccc14	CHEMBL9815	pKi=7.2
COc1ccc2[nH]c(CN(C)c3ccc(cc3)C(F)(F)F)c(CCNC(=O)C)c2c1	CHEMBL563847	pKi=7.2
CCC(=O)N1CCc2cc(OC)c(OC)cc2C1CC(c3ccccc3)c4ccccc4	CHEMBL188120	pIC50=7.21
COc1ccc2[nH]c(C(=O)OCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(=O)C)c(CCNC(=O)C)c2c1	CHEMBL226162	pKi=7.21
COc1ccc2[nH]cc(c2c1)C3(CNC(=O)C4CCC4)CCC3	CHEMBL377809	pKi=7.21
CCC(=O)NCCCc1cccc2oc(CCCCc3ccccc3)cc12	CHEMBL363936	pKi=7.22
CCNC(=O)NCCCc1cccc2nc(oc12)c3ccccc3	CHEMBL127576	pKi=7.22
CNC(=O)N1CCc2cc(OC)c(OC)cc2C1CC(c3ccccc3)c4ccccc4	CHEMBL186590	pIC50=7.22
CC(C(=O)O)c1ccc2cc(OCCCCOc3ccc4cccc(CCNC(=O)C)c4c3)ccc2c1	CHEMBL1095505	pKi=7.23
CNC(=O)CCc1c(nc2ccc(OC)cn12)c3ccccc3	CHEMBL1823016	pKi=7.23
COc1cc2c(CCNC(=O)C)coc2cn1	CHEMBL3763247	pKi=7.23
CC(C)C(=O)NCCCc1cccc2nc(oc12)c3ccccc3	CHEMBL123612	pKi=7.24
CCCC(=O)NCC1(CCC1)c2c[nH]c3ccc(OC)cc23	CHEMBL207676	pKi=7.24
CC(C)C(=O)NC[C@@H]1CC1c2cccc3oc(CCCCc4ccccc4)cc23	CHEMBL184562	pKi=7.27
CCNC(=O)NCCCc1cccc2nc(oc12)C(C)C	CHEMBL123972	pKi=7.28
CCNC(=O)NCCCc1cccc2oc(CCCCc3ccccc3)cc12	CHEMBL183962	pKi=7.28
COc1cccc(c1)N(CCN(C)C(=O)C)c2ccccc2	CHEMBL235334	pKi=7.28
O=C(NCCc1c2c3ccccc3CCCn2c4ccccc14)C5CC5	CHEMBL9791	pKi=7.28
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc(cc3)c4ccc(cc4)C(=O)O)cc12	CHEMBL1094546	pKi=7.29
CC(=O)NCCc1c[nH]c2ccc(OCCCc3ccccc3)cc12	CHEMBL3260985	pKi=7.31
COc1cccc(S[C@H](C)CNC(=O)C2CC2)c1	CHEMBL1223191	pKi=7.31
COc1ccc2cc(cc(CCNC(=O)C3CCC3)c2c1)c4cccc(CO)c4	CHEMBL478438	pKi=7.32
CC(=O)NCCc1c(Cc2ccccc2)[nH]c3ccccc13	CHEMBL286615	pKi=7.33
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CC(=O)O)c4c3)cc12	CHEMBL1095504	pKi=7.34
CCC(=O)NCCc1c2c3ccccc3CCCn2c4ccccc14	CHEMBL9838	pKi=7.34
CCNC(=O)NCCc1oc2ccc3ccc(OC)cc3c2c1	CHEMBL3759180	pKi=7.34
COc1ccc(O)c(CCCNC(=O)C)c1	CHEMBL1092062	pKi=7.34
COc1cccc2c1cc(CCNC(=O)C3CC3)n2c4ccccc4	CHEMBL318871	pKi=7.34
COc1cc2CCN(C(CC(c3ccccc3)c4ccccc4)c2c(OC)c1)C(=O)C	CHEMBL187136	pIC50=7.35
CC(=O)NCCc1cccc2ccc(OCCCOc3ccccc3)cc12	CHEMBL3740052	pKi=7.36
COc1ccc2CCC(N3CCN(CC3)C(=O)C)c2c1	CHEMBL277429	pIC50=7.36
COc1ccc2[nH]c(C(=O)OCCCCCCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(=O)C)c(CCNC(=O)C)c2c1	CHEMBL220091	pKi=7.36
COc1ccc2[nH]cc(Cc3onc(C)n3)c2c1	CHEMBL3580913	pKi=7.36
COc1ccc2cc(cc(CCNC(=O)C)c2c1)c3cccc(c3)C(=O)O	CHEMBL490594	pKi=7.36
COc1ccc2cccc3CC(CCNC(=O)C4CC4)c1c23	CHEMBL130813	pKi=7.38
CN(CCNC(=O)C)c1cccc(OCCCCCCCCCCOc2cccc(c2)N(C)CCNC(=O)C)c1	CHEMBL1813323	pKi=7.39
CC(C)C(=O)NCCCc1cccc2O[C@H](CCCCc3ccccc3)Cc12	CHEMBL181687	pKi=7.4
CCNC(=O)NCCCc1cccc2O[C@H](CCCCc3ccccc3)Cc12	CHEMBL181192	pKi=7.4
CCNC(=O)NC[C@@H]1C[C@H]1c2cccc3O[C@H](CCCCc4ccccc4)Cc23	CHEMBL361206	pKi=7.4
COc1ccc2Cc3ccccc3CC(CCNC(=O)C)c2c1	CHEMBL187160	pKi=7.4
COc1cccc(SCCNC(=O)C)c1	CHEMBL1223124	pKi=7.4
CCC(=O)NCC1(CC1)c2cn(C)c3ccc(OC)cc23	CHEMBL377871	pKi=7.41
CCC(=O)N[C@@H]1CCN(C1)c2cccc3OCCc23	CHEMBL138848	pKi=7.41
CCCC(=O)Nc1ccc(Nc2cccc3OCCc23)cc1	CHEMBL8004	pKi=7.41
COc1ccc2c(c(CCNC(=O)C)c(I)n2C)c1[N+](=O)[O-]	CHEMBL300728	pKi=7.41
CCC(=O)NCCN1c2ccccc2C=Cc3ccc(OC)cc13	CHEMBL364806	pKi=7.42
O=C(NCCCc1cccc2nc(oc12)c3ccccc3)C4CC4	CHEMBL445840	pKi=7.42
CC(=O)NCCc1c2c3ccccc3CCn2c4ccccc14	CHEMBL9634	pKi=7.44
CCCc1oc2c(CCCNC(=O)NCC)cccc2n1	CHEMBL127565	pKi=7.44
COc1ccc2[nH]c(CN3C(CO)Cc4ccccc34)c(CCNC(=O)C)c2c1	CHEMBL498494	pKi=7.44
COc1ccc2oc(Cc3ccccc3)c(CCNC(=O)c4occc4)c2c1	CHEMBL96173	pKi=7.44
COc1cccc(c1)N(CCCCCCN(CCNC(=O)C)c2cccc(OC)c2)CCNC(=O)C	CHEMBL1813325	pKi=7.44
CC(C)c1oc2c(CCCNC(=O)C)cccc2n1	CHEMBL123690	pKi=7.46
CCCc1oc2c(CCCNC(=O)C)cccc2n1	CHEMBL124216	pKi=7.46
COc1cc2c(CCNC(=O)C)c[nH]c2cn1	CHEMBL3765249	pKi=7.46
O=C(N[C@@H]1CCN(C1)c2cccc3OCCc23)C4CC4	CHEMBL138228	pKi=7.46
CC(=O)NCCc1c2c3ccccc3Cn2c4ccc(Cl)cc14	CHEMBL273624	pKi=7.47
COc1ccc2N(Cc3[nH]c4ccc(OC)cc4c3CCNC(=O)C)C(CO)Cc2c1	CHEMBL525374	pKi=7.47
COc1ccc2[nH]c(CN3Cc4ccccc4C3)c(CCNC(=O)C5CC5)c2c1	CHEMBL3219329	pKi=7.47
CCCC(=O)Nc1ccc(cc1)C(=O)c2cccc(OC)c2	CHEMBL8200	pKi=7.48
COc1ccc2c(c1)c(cn2C)C(C)(C)CNC(=O)C3CCC3	CHEMBL382439	pKi=7.48
O=C(NC[C@@H]1CC1c2cccc3oc(CCCCc4ccccc4)cc23)C5CC5	CHEMBL360428	pKi=7.48
CCC(=O)N1CCN(CC1)C2CCc3ccc(OC)cc23	CHEMBL18810	pIC50=7.5
CCC(=O)NCC1(CCC1)c2c[nH]c3ccc(OC)cc23	CHEMBL207420	pKi=7.5
COc1ccc2c(c1)c(CCNC(=O)C3CCC3)c4c5ccccc5CCCn24	CHEMBL9917	pKi=7.5
CC(=O)NCC1Cc2ccccc2Cc3ccccc13	CHEMBL363321	pKi=7.52
CCCC(=O)NCCCc1cccc2O[C@H](CCCCc3ccccc3)Cc12	CHEMBL368886	pKi=7.52
COc1cc2CCN(C(CC(c3ccccc3)c4ccccc4)c2cc1OC)C(=O)N	CHEMBL186262	pIC50=7.52
COc1ccc2[nH]c(CN3CCc4cc(Br)ccc34)c(CCNC(=O)C)c2c1	CHEMBL457807	pKi=7.52
COc1ccc2c(cn(CCNC(=O)C)c2n1)C(=O)C(F)(F)F	CHEMBL1760955	pKi=7.52
O=C(NCCCc1cccc2O[C@H](CCCCc3ccccc3)Cc12)C4CC4	CHEMBL181974	pKi=7.52
CCCC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12	CHEMBL125705	pKi=7.54
CCCCCCOc1ccc2OCCC(CCNC(=O)C)c2c1	CHEMBL3260984	pKi=7.54
CCCc1oc2c(CCCNC(=O)C(C)C)cccc2n1	CHEMBL331636	pKi=7.54
COc1cc(c2[nH]cc(CCNC(=O)C)c2c1)[N+](=O)[O-]	CHEMBL300729	pKi=7.54
COc1ccc2[nH]cc(CCC3=NNC(=O)O3)c2c1	CHEMBL3580919	pEC50=7.54
COc1ccc2[nH]cc(c2c1)C3(CNC(=O)C4CC4)CCC3	CHEMBL206790	pKi=7.54
COc1ccc(COc2ccc(OC)cc2CCCNC(=O)C)cc1	CHEMBL1092839	pKi=7.55
COc1ccc(cc1)N(CCNC(=O)C)c2ccccc2	CHEMBL394676	pKi=7.56
CCCC(=O)Nc1cccc(Oc2cccc(OC)c2)c1	CHEMBL416328	pKi=7.57
CCCc1oc2c(CCCNC(=O)CC)cccc2n1	CHEMBL124783	pKi=7.57
CCCC(=O)NC[C@@H](C)Sc1cccc(OC)c1	CHEMBL1223197	pKi=7.58
COC(=O)Nc1ccc2cccc(CCNC(=O)C)c2c1	CHEMBL1770214	pIC50=7.58
COc1ccc(OC)c(CCCNC(=O)C)c1	CHEMBL1092400	pKi=7.58
COc1ccc2[nH]c(CN3CCc4ccc(cc34)[N+](=O)[O-])c(CCNC(=O)C)c2c1	CHEMBL513933	pKi=7.58
CCNC(=O)NCCCc1cccc2nc(C)oc12	CHEMBL125226	pKi=7.59
COc1ccc(\C=C\C2=[N+]3C(=Cc4c(CCNC(=O)C)c5cc(OC)ccc5n4[B-]3(F)F)C=C2)cc1	CHEMBL3109560	pKi=7.59
COc1ccc2[nH]c(CN3CCCC3)c(CCNC(=O)C)c2c1	CHEMBL514904	pKi=7.6
Fc1ccc(Sc2sc3ccc(F)cc3c2CCNC(=O)CCCCl)cc1	CHEMBL1779808	pKi=7.61
COc1cc2C(CC(c3ccccc3)c4ccccc4)N(CCc2cc1Br)C(=O)C	CHEMBL186941	pIC50=7.62
COc1cc2CCN(C(CCc3ccccc3)c2cc1OC)C(=O)C4CCC4	CHEMBL365648	pIC50=7.62
COc1ccc2ccc3occ(CNC(=O)C(C)C)c3c2c1	CHEMBL3759054	pKi=7.62
COc1ccc2[nH]c(I)c(CCNC(=O)C)c2c1[N+](=O)[O-]	CHEMBL52559	pKi=7.63
COc1ccc2cc(cc(CCNC(=O)C)c2c1)c3ccc(CO)cc3	CHEMBL476132	pKi=7.64
[I-].CCC(=O)NCCc1c(OCC[N+](C)(C)C)ccc2ccc(OC)cc12	CHEMBL78338	pKi=7.64
CCCC(=O)N[C@@H]1CCN(C1)c2cccc3OCCc23	CHEMBL341705	pKi=7.65
CCCC(=O)NCCCc1cccc2nc(CCC)oc12	CHEMBL124782	pKi=7.66
CCOc1ccc2c(c1)c(CCNC(=O)CC)c3c4ccccc4CCCn23	CHEMBL276005	pKi=7.66
COC(=O)N1CCc2cc(OC)c(OC)cc2C1CC(c3ccccc3)c4ccccc4	CHEMBL433573	pIC50=7.66
O=C(NCCCc1cccc2nc(CCCCc3ccccc3)oc12)C4CC4	CHEMBL334079	pKi=7.66
CC(=O)NCCc1cccc2ccc(OCCCc3ccccc3)cc12	CHEMBL3739824	pKi=7.67
COc1ccc2[nH]c(CN3CCc4ccccc4C3)c(CCNC(=O)C)c2c1	CHEMBL3219323	pKi=7.67
COc1cccc(O[C@H](C)CNC(=O)C2CC2)c1	CHEMBL1223129	pKi=7.68
CCC(=O)NCCCc1cccc2O[C@H](CCCCc3ccccc3)Cc12	CHEMBL178678	pKi=7.7
COc1ccc2[nH]c(C(=O)OCCCCCCCCCOC(=O)c3ccccc3)c(CCNC(=O)C)c2c1	CHEMBL225301	pKi=7.7
COC(=O)c1ccc(cc1)c2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C)c4c3)cc2	CHEMBL1094545	pKi=7.72
O=C(NC1CC1)N[C@H]2CCN(C2)c3cccc4OCCc34	CHEMBL136894	pKi=7.72
COc1cccc(Cc2oc3ccccc3c2CCNC(=O)C)c1	CHEMBL445117	pKi=7.73
CC(C)C(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12	CHEMBL435586	pKi=7.75
CCC(=O)NCCc1cc2c(OC)cccc2n1Cc3ccccc3	CHEMBL99002	pKi=7.75
CCC(=O)NCCCc1cn2CCCc3cccc1c23	CHEMBL244263	pKi=7.76
CCC(=O)NCCc1c2c3ccccc3Cn2c4ccccc14	CHEMBL269175	pKi=7.76
CC(=O)NCCc1c2c3ccccc3Cn2c4ccccc14	CHEMBL9765	pKi=7.77
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4scc(CCNC(=O)C)c4c3)cc12	CHEMBL1097497	pKi=7.77
CCCC(=O)NCCCc1cccc2nc(oc12)c3ccccc3	CHEMBL339784	pKi=7.77
CCNc1nnc(Cc2c[nH]c3ccc(OC)cc23)s1	CHEMBL3580926	pKi=7.77
CCc1ccc2oc(Cc3cccc(OC)c3)c(CCNC(=O)C)c2c1	CHEMBL96778	pKi=7.77
O=C(NCCC1Cc2cccc3cccc1c23)C4CC4	CHEMBL131431	pKi=7.79
CC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12	CHEMBL339265	pKi=7.8
CCCC(=O)NCCCc1cccc2nc(oc12)C(C)C	CHEMBL124445	pKi=7.8
CCCOc1ccc2ccc(OC)cc2c1CCNC(=O)CC	CHEMBL311106	pKi=7.8
COc1ccc2[nH]cc(CCN(C)C)c2c1	CHEMBL7257	pKi=7.8
COc1ccc2[nH]c(C(=O)OCCCCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(=O)C)c(CCNC(=O)C)c2c1	CHEMBL388141	pKi=7.81
CCC(=O)NCCCc1cccc2nc(oc12)C(C)C	CHEMBL123634	pKi=7.82
CNC(=O)N\C=C\c1cccc2ccccc12	CHEMBL2314254	pKi=7.82
COc1ccc2[nH]c(CN3CCc4cc(C)ccc34)c(CCNC(=O)C)c2c1	CHEMBL514427	pKi=7.82
COc1ccc2ccc3occ(CNC(=O)C4CC4)c3c2c1	CHEMBL3759816	pKi=7.82
COc1cccc(Oc2ccc(NC(=O)CC(C)C)cc2)c1	CHEMBL7708	pKi=7.82
FC(F)C(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C(F)F)c4c3)cc12	CHEMBL3740377	pKi=7.82
CCC(=O)NCCc1c(CN2CCc3ccccc23)[nH]c4ccc(OC)cc14	CHEMBL457352	pKi=7.84
CC(=O)N[C@H]1CCN(C1)c2cccc3oc(CCCCc4ccccc4)cc23	CHEMBL188016	pKi=7.85
CCC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12	CHEMBL330969	pKi=7.85
COc1ccc2[nH]c(C(=O)OCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(=O)C)c(CCNC(=O)C)c2c1	CHEMBL226112	pKi=7.85
COc1ccc2[nH]c(CN3C(C)Cc4ccccc34)c(CCNC(=O)C)c2c1	CHEMBL508552	pKi=7.85
CC(=O)NCCc1coc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C)c4c3)cc12	CHEMBL1097496	pKi=7.86
COc1ccc(OCCc2ccccc2)c(CCCNC(=O)C)c1	CHEMBL1091895	pKi=7.87
O=C(NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12)C6CC6	CHEMBL1097314	pKi=7.87
COc1ccc2ccc3occ(CCNC(=O)C4CC4)c3c2c1	CHEMBL3759606	pKi=7.88
COc1ccc2cccc3C(CCNC(=O)C4CC4)CCc1c23	CHEMBL336633	pKi=7.88
O=C(NCC=C(c1ccccc1)c2ccccc2)C3CCC3	CHEMBL426168	pKi=7.88
CCC(=O)NCCCc1cc2c(OC)cccc2n1c3ccccc3	CHEMBL99001	pKi=7.89
COc1ccc2oc(Cc3c(Cl)cccc3Cl)c(CCNC(=O)C)c2c1	CHEMBL96562	pKi=7.89
COc1cccc(OC(C)CNC(=O)C2CC2)c1	CHEMBL1223128	pKi=7.89
COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1	CHEMBL7673	pKi=7.89
CNC(=O)NC[C@@H]1C[C@H]1c2cccc3NC(Oc23)C(C)C	CHEMBL19237	pKi=7.9
COc1cc(CCCNC(=O)C)ccc1O	CHEMBL1092047	pKi=7.9
CCCC(=O)NCCc1c2c3ccccc3Cn2c4ccccc14	CHEMBL10328	pKi=7.92
CCNC(=O)NCCCc1cccc2nc(CC)oc12	CHEMBL124217	pKi=7.92
COc1ccc2c(c1)c(CCNC(=O)C3CC3)c4c5ccccc5CCCn24	CHEMBL10124	pKi=7.92
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)c5occc5)c4c3)cc12	CHEMBL1096991	pKi=7.93
CCCC(=O)NCCCc1cn2CCCc3cccc1c23	CHEMBL244472	pKi=7.93
COc1ccc2cccc3C(CCNC(=O)C)CCc1c23	CHEMBL130286	pKi=7.93
CC(=O)NCC=C(c1ccccc1)c2ccccc2	CHEMBL219076	pKi=7.94
C=CCC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)CC=C)c4c3)cc12	CHEMBL1097315	pKi=7.96
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12	CHEMBL1095832	pKi=7.96
COc1ccc2[nH]cc(CCC(=O)NCC=C)c2c1	CHEMBL3580910	pEC50=7.96
COc1ccc2ccc3oc(CCNC(=O)C4CC4)cc3c2c1	CHEMBL3759859	pKi=7.96
Fc1ccc(Sc2sc3ccc(F)cc3c2CCNC(=O)C=C)cc1	CHEMBL1779809	pKi=7.97
O=C(NC1CC1)N[C@@H]2CCN(C2)c3cccc4OCCc34	CHEMBL435023	pKi=7.97
CC(=O)NCCc1c(Cc2ccccc2)oc3ccccc13	CHEMBL440144	pKi=7.98
CCC(=O)NCc1cc2c(OC)cccc2n1c3ccccc3	CHEMBL287343	pKi=7.99
CC(=O)NC[C@@H]1CC1c2cccc3oc(CCCCc4ccccc4)cc23	CHEMBL186586	pKi=8.0
CCC(=O)NCCCc1cccc2nc(oc12)c3ccccc3	CHEMBL125033	pKi=8.0
CCC(=O)NCCc1c(OCCN(C)C)ccc2ccc(OC)cc12	CHEMBL80792	pKi=8.0
CCCC(=O)NC[C@@H]1CC1c2cccc3oc(CCCCc4ccccc4)cc23	CHEMBL363947	pKi=8.0
CCCC(=O)Nc1ccc(cc1)S(=O)(=O)c2cccc(OC)c2	CHEMBL7637	pKi=8.0
CCNC(=O)NCc1oc2ccc3ccc(OC)cc3c2c1	CHEMBL3759080	pEC50=8.0
COc1cc2CCN(C=O)C(CC(c3ccccc3)c4ccccc4)c2cc1OC	CHEMBL364816	pIC50=8.0
COc1ccc2c(c1)c(CCNC(=O)C)c3C=C4C(=CC(=[N+]4[B-](F)(F)n23)C)C	CHEMBL3109563	pKi=8.0
COc1cc2CCN(C(CC(c3ccccc3)c4ccccc4)c2cc1OC)C(=O)C	CHEMBL187525	pIC50=8.01
COc1cccc(SC(C)CNC(=O)C2CC2)c1	CHEMBL1223131	pKi=8.01
CC(=O)NCC[C@H]1CCc2ccc3nc(C)oc3c12	CHEMBL3648357	pIC50=8.02
CCCCCOc1ccc2oc(Cc3ccccc3)c(CCNC(=O)C)c2c1	CHEMBL94919	pKi=8.02
COc1cccc(OC(C)CNC(=O)C)c1	CHEMBL1222986	pKi=8.02
CCC(=O)NCCc1c2c3ccccc3CCn2c4ccccc14	CHEMBL273897	pKi=8.03
COc1ccc2[nH]c(CN3Cc4ccccc4C3)c(CCNC(=O)CC=C)c2c1	CHEMBL3219328	pKi=8.03
CC(=O)NCCc1cccc2ccc(OCCCCc3ccccc3)cc12	CHEMBL3741561	pKi=8.05
CCC(=O)NCc1cc2c(OC)cccc2n1Cc3ccc(Cl)cc3	CHEMBL33185	pKi=8.05
COc1ccc(cc1)N(C)Cc2[nH]c3ccc(OC)cc3c2CCNC(=O)C	CHEMBL552002	pKi=8.05
COc1ccc2oc(c(CCNC(=O)C)c2n1)c3c(C)cccc3C	CHEMBL3764421	pKi=8.05
CC(=O)NCC[C@H]1CCc2ccc3nc(C)sc3c12	CHEMBL3648364	pIC50=8.07
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)CC=C)c4c3)cc12	CHEMBL1095195	pKi=8.07
CCOC(=O)Nc1cccc(c1)c2cc(CCNC(=O)C)c3cc(OC)ccc3c2	CHEMBL478218	pKi=8.08
CCc1ccc2oc(Cc3ccccc3)c(CCNC(=O)C)c2c1	CHEMBL96333	pKi=8.08
