C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4ccccc4	CHEMBL3663300	pIC50=5.02
O=C1NC(=O)N(C2CCN(Cc3ccccc3)CC2)C1Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3415326	pIC50=5.79
CC(NC(=O)c1ccccc1Cl)C2(CCC(F)(F)CC2)c3cnc(C)nc3	CHEMBL3679137	pIC50=5.8
C[C@@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4cccc(Cl)c4Cl	CHEMBL3663238	pKi=5.8
C[C@H]1Cc2c(CN1C(=O)c3ccc(F)cc3Cl)nc(C)nc2c4ccn[nH]4	CHEMBL3674109	pIC50=5.8
Fc1cccc(Cl)c1C(=O)NCC2(CCOCC2)c3cnc(nc3)C(F)(F)F	CHEMBL3679096	pIC50=5.8
C[C@@H]1Cn2c(CN1C(=O)c3cccc(Cl)c3Cl)nnc2c4ccc(F)cc4	CHEMBL3604334	pIC50=5.81
Fc1ccc(F)c(c1)C(=O)NCC2(CCC(F)(F)CC2)c3ccc(F)nc3	CHEMBL3679020	pIC50=5.82
C[C@H]1Cc2c(CN1C(=O)c3ccc(Cl)c(F)c3Cl)nc(C)nc2c4ccn[nH]4	CHEMBL3674091	pIC50=5.84
CC(NC(=O)c1c(F)cccc1Cl)C2(CCC(F)(F)CC2)c3cnc(C)nc3	CHEMBL3679140	pIC50=5.85
COc1ccc(cc1)C2(CNC(=O)c3ccccc3C)CCCC2	CHEMBL3678999	pIC50=5.85
CC1CN(Cc2nnc(c3ccc(F)cc3)n12)C(=O)c4cccc(c4Cl)C(F)(F)F	CHEMBL3604326	pIC50=5.86
C[C@H]1Cc2c(CN1C(=O)c3ccc(F)c(Cl)c3Cl)nc(C)nc2c4ccn[nH]4	CHEMBL3674101	pIC50=5.88
Cc1ccc(C(CNC(=O)c2cccc(Cl)c2Cl)CC3CC3)c(C)n1	CHEMBL3679047	pIC50=5.89
Cc1ncc(cn1)C(CNC(=O)c2ccccc2Cl)c3ccncc3	CHEMBL3679101	pIC50=5.89
FC(F)(F)c1cccc(Cn2cnnc2c3cccc(Cl)c3Cl)c1	CHEMBL392170	pIC50=5.89
CCOc1cccc(n1)n2cc(CC(=O)NCc3ccc(F)cc3Cl)cn2	CHEMBL2218613	pIC50=5.9
CN(C)CCn1ncc(CC(=O)NCc2ccc(F)cc2Cl)c1C(F)(F)F	CHEMBL2218623	pIC50=5.9
Cc1nn(C2CCOCC2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218426	pIC50=5.9
Cc1nn(CC(=O)O)c(C)c1CC(=O)NCc2ccc(F)cc2Cl	CHEMBL2218429	pIC50=5.9
Cc1nn(c(C)c1Cc2oc(Cc3ccc(Cl)cc3Cl)nn2)c4ccccc4	CHEMBL1096099	pIC50=5.9
Fc1ccc(CNC(=O)Cc2cnn(CCNC3CCOCC3)c2C(F)(F)F)c(Cl)c1	CHEMBL2218624	pIC50=5.9
Fc1ccc(cc1)n2ncc(CC(=O)NCc3ccc(F)cc3Cl)c2C(F)(F)F	CHEMBL2218427	pIC50=5.9
Fc1cccc(CNC2=N[C@@H]([C@@H](N2)c3cccc(F)c3)c4cccc(F)c4)c1	CHEMBL554711	pIC50=5.9
C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4cc(N)ccc4Cl	CHEMBL3663311	pIC50=5.91
CCc1nc2CN([C@@H](C)Cc2c(n1)c3ccn[nH]3)C(=O)c4cccc(c4Cl)C(F)(F)F	CHEMBL3674117	pIC50=5.92
Cc1ncc(cn1)C(CNC(=O)c2ccccc2Cl)CC3CC3	CHEMBL3679057	pIC50=5.92
FC(F)(F)c1ccccc1C(=O)NCC2(CCOCC2)c3ccc(Cl)cc3	CHEMBL3678992	pIC50=5.92
O=C1NC(=O)N(Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)C(=C1)N5CCN(Cc6ccccc6)CC5	CHEMBL3742386	pIC50=5.92
Cc1nc(N=Nc2ccc(cc2S(=O)(=O)O)S(=O)(=O)O)c(COP(=O)(O)O)c(C=O)c1O	CHEMBL69234	pIC50=5.93
COc1cccc(C(=O)N2Cc3nc(C)nc(c3CC2C)c4ccn[nH]4)c1F	CHEMBL3810255	pIC50=5.94
CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5cccc(C)c5C)S(=O)(=O)c6cccc7cnccc67	CHEMBL27632	pIC50=5.95
Clc1cccc(C(=O)N2CCc3c(C2)ncnc3n4nccn4)c1Cl	CHEMBL3674055	pIC50=5.95
CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O	CHEMBL559078	pIC50=5.96
FC(F)(F)c1ccc(cn1)C(CNC(=O)c2cccc(c2Cl)C(F)(F)F)CC3CC3	CHEMBL3679052	pIC50=5.96
CC(c1ccccc1)n2cnnc2c3cccc(Cl)c3Cl	CHEMBL246173	pIC50=5.98
CC(C)c1nc2CN([C@@H](C)Cc2c(n1)c3ccn[nH]3)C(=O)c4cccc(c4Cl)C(F)(F)F	CHEMBL3674120	pIC50=5.99
CC(C)(C)OC(=O)N1CCC(CCN2C(Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)C(=O)NC2=O)CC1	CHEMBL3415306	pIC50=6.0
CCN1[C@@H](CCC1=O)C(=O)NCc2c(F)cccc2Cl	CHEMBL2218755	pIC50=6.0
CCN1[C@@H](CCC1=O)C(=O)NCc2cccc(Cl)c2	CHEMBL1222741	pIC50=6.0
COc1ccccc1C(=O)NCC(CC2CC2)c3ccc(nc3)C(F)(F)F	CHEMBL3679068	pIC50=6.0
C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4cc(ccc4Cl)[N+](=O)[O-]	CHEMBL3663310	pIC50=6.0
Cc1cc(C)cc(c1)N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218462	pIC50=6.0
Cc1ccccc1N2CCN(Cc3c(F)cccc3Cl)C(=O)C2=O	CHEMBL2218458	pIC50=6.0
Cc1ccccc1N2CCN(Cc3cc(Cl)ccc3Cl)C(=O)C2=O	CHEMBL2218468	pIC50=6.0
Cc1ccccc1N2CCN(Cc3ccccc3F)C(=O)C2=O	CHEMBL2218711	pIC50=6.0
Cc1n[nH]c(C)c1CC(=O)NCc2cc(Cl)cc(Cl)c2	CHEMBL2094200	pIC50=6.0
Cc1nn(c(C)c1CC(=O)NCc2ccccc2Cl)c3ccccc3	CHEMBL1095774	pIC50=6.0
Cc1onc(C)c1CC(=O)NCc2cccc(F)c2C	CHEMBL2094233	pIC50=6.0
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc4cccnc34)c(Cl)c1	CHEMBL2218453	pIC50=6.0
O=C(Cc1ccccc1)N2CCN(CC2)C3=CC(=O)NC(=O)N3Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3739618	pIC50=6.0
C[C@@H]1N(CCc2c1ncnc2c3ccn[nH]3)C(=O)c4ccc(F)c(c4Cl)C(F)(F)F	CHEMBL3674130	pIC50=6.01
C[C@H]1Cn2c(nnc2c3csc(n3)C(F)(F)F)C(=O)N1Cc4cccc(c4Cl)C(F)(F)F	CHEMBL3663263	pIC50=6.01
Cc1ncc(cn1)C(CNC(=O)c2ccccc2Cl)C3CCOCC3	CHEMBL3679107	pIC50=6.01
CC(NC(=O)c1cccc(Cl)c1Cl)C2(CCC(F)(F)CC2)c3cnc(C)nc3	CHEMBL3679136	pIC50=6.02
Clc1cccc(Cl)c1CN2CCn3c(nnc3c4cnccn4)C2=O	CHEMBL3663232	pIC50=6.03
CC1Cc2c(CN1C(=O)c3ccc(F)cc3C)nc(C)nc2c4ccn[nH]4	CHEMBL3674144	pIC50=6.04
Fc1ccc(cc1)C(=O)N2CCC(CC2)N3C(Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4)C(=O)NC3=O	CHEMBL3415339	pIC50=6.04
CC(C)(C)OC(=O)N1CCC(CN2C(Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)C(=O)NC2=O)CC1	CHEMBL3415323	pIC50=6.05
Fc1c(Cl)cccc1C(=O)NCC2(CCOCC2)c3ccc(Cl)cc3	CHEMBL3678995	pIC50=6.05
CCN1C(=O)C(Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)N(C5CCN(CC5)C(=O)c6ccc(Cl)c(c6)C(F)(F)F)C1=O	CHEMBL3415345	pIC50=6.07
Cc1ncc(cn1)C(CNC(=O)c2cccc(F)c2Cl)c3ccncc3	CHEMBL3679102	pIC50=6.07
C[C@H]1Cc2c(CN1C(=O)c3ccc(Cl)cc3Cl)nc(C)nc2c4ccn[nH]4	CHEMBL3674104	pIC50=6.09
C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4ccccc4OC(F)(F)F	CHEMBL3663303	pIC50=6.09
CC1Cc2c(CN1C(=O)c3ccc(cc3C)C#N)nc(C)nc2c4ccn[nH]4	CHEMBL3674039	pIC50=6.1
CCN1[C@@H](CCC1=O)C(=O)NCc2c(Cl)ccc(C)c2F	CHEMBL2218766	pIC50=6.1
CCN1[C@@H](CCC1=O)C(=O)NCc2c(F)ccc(F)c2Cl	CHEMBL2218758	pIC50=6.1
CCN1[C@@H](CCC1=O)C(=O)NCc2ccccc2C	CHEMBL2218774	pIC50=6.1
CCN1[C@H](CCC1=O)C(=O)NCc2cccc(Cl)c2F	CHEMBL2218205	pIC50=6.1
CN1C[C@H](NC1=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218738	pIC50=6.1
CN1[C@@H](CCS1(=O)=O)C(=O)NCc2ccccc2Cl	CHEMBL2218069	pIC50=6.1
COCCNCCn1ncc(CC(=O)NCc2ccc(F)cc2Cl)c1C(F)(F)F	CHEMBL2218626	pIC50=6.1
Cc1ccc(C)c(CNC(=O)Cc2c(C)nn(c2C)c3ccccc3)c1	CHEMBL2218595	pIC50=6.1
Cc1nn(CC(C)(C)O)c(C)c1CC(=O)NCc2ccc(F)c(F)c2F	CHEMBL2218610	pIC50=6.1
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3ccc(cn3)C#N	CHEMBL2218405	pIC50=6.1
Cc1onc(C)c1CC(=O)NCc2ccc(C)c(F)c2F	CHEMBL2094230	pIC50=6.1
Cc1onc(C)c1CC(=O)NCc2ccc(Cl)cc2	CHEMBL2094227	pIC50=6.1
Clc1ccc(CN2CCN(C(=O)C2=O)c3cccc(Cl)c3Cl)cc1	CHEMBL2218481	pIC50=6.1
Clc1ccc(cc1)C2(CNC(=O)c3ccccc3Cl)CCOCC2	CHEMBL3679010	pIC50=6.1
FC(F)(F)c1cn2CCN(Cc2n1)C(=O)c3ccc(Cl)cc3Cl	CHEMBL2218381	pIC50=6.1
FC(F)c1ccc(cn1)C(CNC(=O)c2cccc(F)c2Cl)CC3CC3	CHEMBL3679153	pIC50=6.1
Fc1ccc(CNC(=O)Cc2cn(CCNC3CCOCC3)nc2C(F)(F)F)c(Cl)c1	CHEMBL2218618	pIC50=6.1
Fc1ccc(CNC(=O)Cc2cnn(CCN3CCCCC3)c2C(F)(F)F)c(Cl)c1	CHEMBL2218625	pIC50=6.1
Fc1ccc(CNC(=O)[C@@H]2CCC(=O)N2c3ccccc3)c(Cl)c1	CHEMBL1222601	pIC50=6.1
Fc1ccc(CNC(=O)[C@H]2CCC(=O)N2C3CCC3)c(Cl)c1	CHEMBL2218250	pIC50=6.1
Fc1ccc(N2CCN(CC2=O)C(=O)c3ccc(Cl)cc3Cl)c(F)c1	CHEMBL2218724	pIC50=6.1
Nc1nc2CN(CCc2c(n1)c3ccccc3)C(=O)c4cccc(Cl)c4Cl	CHEMBL3674059	pIC50=6.1
O=C(N1CCC(CN2C(Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)C(=O)NC2=O)CC1)c6ccccc6	CHEMBL3415328	pIC50=6.1
C[C@H]1Cn2c(nnc2C(=O)N1Cc3cccc(c3Cl)C(F)(F)F)C4CCCCC4	CHEMBL3663274	pIC50=6.12
CC(C)(O)c1ccc(cn1)C(CNC(=O)c2cccc(Cl)c2Cl)CC3CC3	CHEMBL3679117	pIC50=6.13
Fc1cccc(F)c1C(=O)NCC(CC2CC2)c3ccc(nc3)C(F)(F)F	CHEMBL3679069	pIC50=6.13
Clc1ccc(C(=O)NCC(c2ccccc2)c3ccnnc3)c(Cl)c1	CHEMBL3679148	pIC50=6.14
Fc1ccc(cc1)C(=O)N2CCN(CC2)C3=CC(=O)NC(=O)N3Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3739548	pIC50=6.15
C[C@@H]1N(CCc2c1ncnc2c3ccn[nH]3)C(=O)c4ccc(F)c(Cl)c4Cl	CHEMBL3674133	pIC50=6.18
Clc1ccccc1C(=O)N2CCC(CC2)N3C(Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4)C(=O)NC3=O	CHEMBL3415336	pIC50=6.18
Fc1c(Cl)cccc1C(=O)NCC(CC2CC2)c3ccc(nc3)C(F)(F)F	CHEMBL3679082	pIC50=6.18
O=C(N1CCN(CC1)C2=CC(=O)NC(=O)N2Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)c6ccccc6	CHEMBL3741696	pIC50=6.18
Cc1ncc(cn1)C(CNC(=O)c2ccccc2Cl)CC3(CC3)C(F)(F)F	CHEMBL3679054	pIC50=6.19
FC(F)c1ccc(cn1)C(CNC(=O)c2ccccc2Cl)CC3CC3	CHEMBL3679150	pIC50=6.19
CC(C)(C)c1cn2CCN(Cc2n1)C(=O)c3cccc(c3Cl)C(F)(F)F	CHEMBL2218688	pIC50=6.2
CC(C)N1[C@@H](CCCS1(=O)=O)C(=O)NCc2cccc(Cl)c2C	CHEMBL2218489	pIC50=6.2
CC(C)N1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)cc2C(F)(F)F	CHEMBL2218499	pIC50=6.2
CC(C)c1c(CC(=O)NCc2ccc(F)cc2Cl)c(C)nn1c3ccccc3	CHEMBL2218403	pIC50=6.2
CC(C)n1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218415	pIC50=6.2
CC1=CC(=O)N(C2CC2)C1C(=O)NCc3ccc(Cl)cc3Cl	CHEMBL2218251	pIC50=6.2
CC1Cc2c(CN1C(=O)c3ccc(Cl)cc3)nc(C)nc2c4ccn[nH]4	CHEMBL3674113	pKi=6.2
CCN1[C@@H](CCC1=O)C(=O)NCc2ccc(Cl)cc2	CHEMBL1222742	pIC50=6.2
CCN1[C@@H](CCC1=O)C(=O)NCc2ccccc2C#N	CHEMBL2218482	pIC50=6.2
CCN1[C@@H](CCC1=O)C(=O)NCc2ccccc2C(F)(F)F	CHEMBL1222744	pIC50=6.2
CCN1[C@@H](CCC1=O)C(=O)NCc2ccccc2Cl	CHEMBL1222740	pIC50=6.2
CCN1[C@@H](CCCS1(=O)=O)C(=O)NCc2ccc(F)c(F)c2F	CHEMBL2218318	pIC50=6.2
CCN1[C@@H](CCCS1(=O)=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218307	pIC50=6.2
CCN1[C@H](CCC1=O)C(=O)NCc2c(Cl)cccc2Cl	CHEMBL2218066	pIC50=6.2
CN1CCN(CC1=O)C(=O)c2cccc(C)c2Cl	CHEMBL2218157	pIC50=6.2
C[C@@H]1N(CCc2c1ncnc2c3ccn[nH]3)C(=O)c4cccc(c4Cl)C(F)(F)F	CHEMBL3674127	pKi=6.2
C[C@H]1Cn2c(nnc2C(=O)N1Cc3cccc(c3Cl)C(F)(F)F)C4CCCNC4	CHEMBL3663283	pKi=6.2
Cc1ccc(Cl)c(CNC(=O)Cc2c(C)n[nH]c2C)c1F	CHEMBL2094229	pIC50=6.2
Cc1ccc(nn1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218428	pIC50=6.2
Cc1ccccc1n2cc(CC(=O)NCc3ccc(F)cc3Cl)cn2	CHEMBL2218444	pIC50=6.2
Cc1cccnc1N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218541	pIC50=6.2
Cc1ncccc1N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218538	pIC50=6.2
Cc1nn(CC2CCCCC2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218416	pIC50=6.2
Cc1nn(c(C)c1CC(=O)NCc2cc(Cl)ccc2Cl)c3ccccc3	CHEMBL2218352	pIC50=6.2
Cc1nn(c(C)c1CC(=O)NCc2cc(Cl)ccc2F)c3ccccc3	CHEMBL2218607	pIC50=6.2
Clc1cccc(C(=O)N2CCn3cc(nc3C2)c4ccccc4)c1Cl	CHEMBL2218690	pIC50=6.2
FC(F)(F)c1cccc(C(=O)N2CCn3c(C2)ncc3c4cccc(c4Cl)C(F)(F)F)c1Cl	CHEMBL2218686	pIC50=6.2
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc(F)c3C#N)c(Cl)c1	CHEMBL2218477	pIC50=6.2
Fc1ccc(N2CCN(CC2=O)C(=O)c3c(F)ccc(F)c3Cl)c(Cl)c1	CHEMBL2218143	pIC50=6.2
Fc1cccc(Cl)c1CN2CCN(C(=O)C2=O)c3cccc4ccccc34	CHEMBL2218311	pIC50=6.2
OCCNCCn1cc(CC(=O)NCc2ccc(F)cc2Cl)c(n1)C(F)(F)F	CHEMBL2218617	pIC50=6.2
COc1ccccc1C(=O)NCC2(CCOCC2)c3ccc(Cl)cc3	CHEMBL3678987	pIC50=6.21
COc1ccc(cc1)C2(CNC(=O)c3cccc(C)c3C)CCCC2	CHEMBL3679000	pIC50=6.22
Cc1nc(N=Nc2cc(c3cc(cc(c3c2)S(=O)(=O)O)[N+](=O)[O-])S(=O)(=O)O)c(COP(=O)(O)O)c(C=O)c1O	CHEMBL131091	pIC50=6.22
Cc1nc(N=Nc2ccc(cc2)C(=O)O)c(COP(=O)(O)O)c(C=O)c1O	CHEMBL119235	pIC50=6.22
Clc1ccccc1C(=O)N2CCN(CC2)C3=CC(=O)NC(=O)N3Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3740296	pIC50=6.23
O=C(N1CCC(CC1)N2C(Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)C(=O)NC2=O)c6ccccc6	CHEMBL3415327	pIC50=6.24
CS(=O)(=O)c1ccc(Cl)c(c1)C(=O)NCC(CC2CC2)c3ccc(nc3)C(F)(F)F	CHEMBL3679070	pIC50=6.25
Clc1cccc(C(=O)N2CCc3c(C2)ncnc3c4ccn[nH]4)c1Cl	CHEMBL3674042	pIC50=6.25
